,GBX
2018-07-16 01:51:00,38756.5034026
2018-07-16 01:52:00,38747.7435746
2018-07-16 01:53:00,38747.7435746
2018-07-16 01:54:00,38747.7435746
2018-07-16 01:55:00,38747.7435746
2018-07-16 01:56:00,38738.9837466
2018-07-16 01:57:00,38730.2239186
2018-07-16 01:58:00,38721.4640906
2018-07-16 01:59:00,38725.8440046
2018-07-16 02:00:00,38725.8440046
2018-07-16 02:01:00,38723.6540476
2018-07-16 02:02:00,38710.5143056
2018-07-16 02:03:00,38717.0841766
2018-07-16 02:04:00,38712.7042626
2018-07-16 02:05:00,38721.4640906
2018-07-16 02:06:00,38721.4640906
2018-07-16 02:07:00,38725.8440046
2018-07-16 02:08:00,38714.8942196
2018-07-16 02:09:00,38717.0841766
2018-07-16 02:10:00,38717.0841766
2018-07-16 02:11:00,38721.4640906
2018-07-16 02:12:00,38723.6540476
2018-07-16 02:13:00,38710.5143056
2018-07-16 02:14:00,38706.1343916
2018-07-16 02:15:00,38701.7544776
2018-07-16 02:16:00,38703.9444346
2018-07-16 02:17:00,38708.3243486
2018-07-16 02:18:00,38706.1343916
2018-07-16 02:19:00,38708.3243486
2018-07-16 02:20:00,38706.1343916
2018-07-16 02:21:00,38703.9444346
2018-07-16 02:22:00,38697.3745636
2018-07-16 02:23:00,38692.9946496
2018-07-16 02:24:00,38686.4247786
2018-07-16 02:25:00,38692.9946496
2018-07-16 02:26:00,38699.5645206
2018-07-16 02:27:00,38699.5645206
2018-07-16 02:28:00,38699.5645206
2018-07-16 02:29:00,38701.7544776
2018-07-16 02:30:00,38699.5645206
2018-07-16 02:31:00,38699.5645206
2018-07-16 02:32:00,38699.5645206
2018-07-16 02:33:00,38703.9444346
2018-07-16 02:34:00,38703.9444346
2018-07-16 02:35:00,38699.5645206
2018-07-16 02:36:00,38703.9444346
2018-07-16 02:37:00,38712.7042626
2018-07-16 02:38:00,38717.0841766
2018-07-16 02:39:00,38712.7042626
2018-07-16 02:40:00,38714.8942196
2018-07-16 02:41:00,38701.7544776
2018-07-16 02:42:00,38701.7544776
2018-07-16 02:43:00,38710.5143056
2018-07-16 02:44:00,38708.3243486
2018-07-16 02:45:00,38708.3243486
2018-07-16 02:46:00,38703.9444346
2018-07-16 02:47:00,38699.5645206
2018-07-16 02:48:00,38699.5645206
2018-07-16 02:49:00,38695.1846066
2018-07-16 02:50:00,38682.0448646
2018-07-16 02:51:00,38677.6649506
2018-07-16 02:52:00,38673.2850366
2018-07-16 02:53:00,38668.9051226
2018-07-16 02:54:00,38666.7151656
2018-07-16 02:55:00,38668.9051226
2018-07-16 02:56:00,38668.9051226
2018-07-16 02:57:00,38668.9051226
2018-07-16 02:58:00,38671.0950796
2018-07-16 02:59:00,38673.2850366
2018-07-16 03:00:00,38684.2348216
2018-07-16 03:01:00,38671.0950796
2018-07-16 03:02:00,38673.2850366
2018-07-16 03:03:00,38677.6649506
2018-07-16 03:04:00,38682.0448646
2018-07-16 03:05:00,38682.0448646
2018-07-16 03:06:00,38695.1846066
2018-07-16 03:07:00,38686.4247786
2018-07-16 03:08:00,38688.6147356
2018-07-16 03:09:00,38690.8046926
2018-07-16 03:10:00,38688.6147356
2018-07-16 03:11:00,38703.9444346
2018-07-16 03:12:00,38699.5645206
2018-07-16 03:13:00,38703.9444346
2018-07-16 03:14:00,38708.3243486
2018-07-16 03:15:00,38703.9444346
2018-07-16 03:16:00,38708.3243486
2018-07-16 03:17:00,38708.3243486
2018-07-16 03:18:00,38712.7042626
2018-07-16 03:19:00,38721.4640906
2018-07-16 03:20:00,38721.4640906
2018-07-16 03:21:00,38721.4640906
2018-07-16 03:22:00,38714.8942196
2018-07-16 03:23:00,38708.3243486
2018-07-16 03:24:00,38701.7544776
2018-07-16 03:25:00,38701.7544776
2018-07-16 03:26:00,38699.5645206
2018-07-16 03:27:00,38699.5645206
2018-07-16 03:28:00,38699.5645206
2018-07-16 03:29:00,38690.8046926
2018-07-16 03:30:00,38695.1846066
2018-07-16 03:31:00,38695.1846066
2018-07-16 03:32:00,38682.0448646
2018-07-16 03:33:00,38673.2850366
2018-07-16 03:34:00,38675.4749936
2018-07-16 03:35:00,38673.2850366
2018-07-16 03:36:00,38677.6649506
2018-07-16 03:37:00,38690.8046926
2018-07-16 03:38:00,38690.8046926
2018-07-16 03:39:00,38692.9946496
2018-07-16 03:40:00,38692.9946496
2018-07-16 03:41:00,38692.9946496
2018-07-16 03:42:00,38699.5645206
2018-07-16 03:43:00,38699.5645206
2018-07-16 03:44:00,38706.1343916
2018-07-16 03:45:00,38706.1343916
2018-07-16 03:46:00,38703.9444346
2018-07-16 03:47:00,38699.5645206
2018-07-16 03:48:00,38701.7544776
2018-07-16 03:49:00,38686.4247786
2018-07-16 03:50:00,38690.8046926
2018-07-16 03:51:00,38690.8046926
2018-07-16 03:52:00,38699.5645206
2018-07-16 03:53:00,38699.5645206
2018-07-16 03:54:00,38703.9444346
2018-07-16 03:55:00,38697.3745636
2018-07-16 03:56:00,38695.1846066
2018-07-16 03:57:00,38708.3243486
2018-07-16 03:58:00,38708.3243486
2018-07-16 03:59:00,38708.3243486
2018-07-16 04:00:00,38708.3243486
2018-07-16 04:01:00,38710.5143056
2018-07-16 04:02:00,38712.7042626
2018-07-16 04:03:00,38714.8942196
2018-07-16 04:04:00,38712.7042626
2018-07-16 04:05:00,38712.7042626
2018-07-16 04:06:00,38714.8942196
2018-07-16 04:07:00,38712.7042626
2018-07-16 04:08:00,38721.4640906
2018-07-16 04:09:00,38721.4640906
2018-07-16 04:10:00,38721.4640906
2018-07-16 04:11:00,38725.8440046
2018-07-16 04:12:00,38728.0339616
2018-07-16 04:13:00,38721.4640906
2018-07-16 04:14:00,38725.8440046
2018-07-16 04:15:00,38728.0339616
2018-07-16 04:16:00,38728.0339616
2018-07-16 04:17:00,38725.8440046
2018-07-16 04:18:00,38728.0339616
2018-07-16 04:19:00,38728.0339616
2018-07-16 04:20:00,38728.0339616
2018-07-16 04:21:00,38725.8440046
2018-07-16 04:22:00,38730.2239186
2018-07-16 04:23:00,38732.4138756
2018-07-16 04:24:00,38734.6038326
2018-07-16 04:25:00,38736.7937896
2018-07-16 04:26:00,38734.6038326
2018-07-16 04:27:00,38743.3636606
2018-07-16 04:28:00,38738.9837466
2018-07-16 04:29:00,38734.6038326
2018-07-16 04:30:00,38730.2239186
2018-07-16 04:31:00,38723.6540476
2018-07-16 04:32:00,38719.2741336
2018-07-16 04:33:00,38719.2741336
2018-07-16 04:34:00,38714.8942196
2018-07-16 04:35:00,38714.8942196
2018-07-16 04:36:00,38717.0841766
2018-07-16 04:37:00,38714.8942196
2018-07-16 04:38:00,38717.0841766
2018-07-16 04:39:00,38719.2741336
2018-07-16 04:40:00,38714.8942196
2018-07-16 04:41:00,38710.5143056
2018-07-16 04:42:00,38712.7042626
2018-07-16 04:43:00,38719.2741336
2018-07-16 04:44:00,38717.0841766
2018-07-16 04:45:00,38712.7042626
2018-07-16 04:46:00,38717.0841766
2018-07-16 04:47:00,38714.8942196
2018-07-16 04:48:00,38717.0841766
2018-07-16 04:49:00,38721.4640906
2018-07-16 04:50:00,38717.0841766
2018-07-16 04:51:00,38712.7042626
2018-07-16 04:52:00,38714.8942196
2018-07-16 04:53:00,38717.0841766
2018-07-16 04:54:00,38717.0841766
2018-07-16 04:55:00,38721.4640906
2018-07-16 04:56:00,38721.4640906
2018-07-16 04:57:00,38721.4640906
2018-07-16 04:58:00,38730.2239186
2018-07-16 04:59:00,38728.0339616
2018-07-16 05:00:00,38717.0841766
2018-07-16 05:01:00,38712.7042626
2018-07-16 05:02:00,38717.0841766
2018-07-16 05:03:00,38719.2741336
2018-07-16 05:04:00,38714.8942196
2018-07-16 05:05:00,38712.7042626
2018-07-16 05:06:00,38717.0841766
2018-07-16 05:07:00,38717.0841766
2018-07-16 05:08:00,38719.2741336
2018-07-16 05:09:00,38710.5143056
2018-07-16 05:10:00,38708.3243486
2018-07-16 05:11:00,38708.3243486
2018-07-16 05:12:00,38717.0841766
2018-07-16 05:13:00,38719.2741336
2018-07-16 05:14:00,38717.0841766
2018-07-16 05:15:00,38725.8440046
2018-07-16 05:16:00,38730.2239186
2018-07-16 05:17:00,38732.4138756
2018-07-16 05:18:00,38734.6038326
2018-07-16 05:19:00,38736.7937896
2018-07-16 05:20:00,38734.6038326
2018-07-16 05:21:00,38741.1737036
2018-07-16 05:22:00,38743.3636606
2018-07-16 05:23:00,38738.9837466
2018-07-16 05:24:00,38752.1234886
2018-07-16 05:25:00,38749.9335316
2018-07-16 05:26:00,38760.8833166
2018-07-16 05:27:00,38754.3134456
2018-07-16 05:28:00,38752.1234886
2018-07-16 05:29:00,38760.8833166
2018-07-16 05:30:00,38765.2632306
2018-07-16 05:31:00,38765.2632306
2018-07-16 05:32:00,38769.6431446
2018-07-16 05:33:00,38774.0230586
2018-07-16 05:34:00,38774.0230586
2018-07-16 05:35:00,38778.4029726
2018-07-16 05:36:00,38782.7828866
2018-07-16 05:37:00,38782.7828866
2018-07-16 05:38:00,38774.0230586
2018-07-16 05:39:00,38774.0230586
2018-07-16 05:40:00,38765.2632306
2018-07-16 05:41:00,38774.0230586
2018-07-16 05:42:00,38774.0230586
2018-07-16 05:43:00,38774.0230586
2018-07-16 05:44:00,38774.0230586
2018-07-16 05:45:00,38778.4029726
2018-07-16 05:46:00,38782.7828866
2018-07-16 05:47:00,38791.5427146
2018-07-16 05:48:00,38791.5427146
2018-07-16 05:49:00,38795.9226286
2018-07-16 05:50:00,38800.3025426
2018-07-16 05:51:00,38813.4422846
2018-07-16 05:52:00,38804.6824566
2018-07-16 05:53:00,38800.3025426
2018-07-16 05:54:00,38795.9226286
2018-07-16 05:55:00,38800.3025426
2018-07-16 05:56:00,38800.3025426
2018-07-16 05:57:00,38800.3025426
2018-07-16 05:58:00,38795.9226286
2018-07-16 05:59:00,38795.9226286
2018-07-16 06:00:00,38800.3025426
2018-07-16 06:01:00,38793.7326716
2018-07-16 06:02:00,38795.9226286
2018-07-16 06:03:00,38791.5427146
2018-07-16 06:04:00,38791.5427146
2018-07-16 06:05:00,38780.5929296
2018-07-16 06:06:00,38778.4029726
2018-07-16 06:07:00,38778.4029726
2018-07-16 06:08:00,38778.4029726
2018-07-16 06:09:00,38776.2130156
2018-07-16 06:10:00,38778.4029726
2018-07-16 06:11:00,38774.0230586
2018-07-16 06:12:00,38778.4029726
2018-07-16 06:13:00,38795.9226286
2018-07-16 06:14:00,38787.1628006
2018-07-16 06:15:00,38776.2130156
2018-07-16 06:16:00,38778.4029726
2018-07-16 06:17:00,38778.4029726
2018-07-16 06:18:00,38787.1628006
2018-07-16 06:19:00,38787.1628006
2018-07-16 06:20:00,38787.1628006
2018-07-16 06:21:00,38782.7828866
2018-07-16 06:22:00,38778.4029726
2018-07-16 06:23:00,38774.0230586
2018-07-16 06:24:00,38769.6431446
2018-07-16 06:25:00,38769.6431446
2018-07-16 06:26:00,38767.4531876
2018-07-16 06:27:00,38769.6431446
2018-07-16 06:28:00,38769.6431446
2018-07-16 06:29:00,38769.6431446
2018-07-16 06:30:00,38769.6431446
2018-07-16 06:31:00,38765.2632306
2018-07-16 06:32:00,38760.8833166
2018-07-16 06:33:00,38763.0732736
2018-07-16 06:34:00,38763.0732736
2018-07-16 06:35:00,38760.8833166
2018-07-16 06:36:00,38756.5034026
2018-07-16 06:37:00,38756.5034026
2018-07-16 06:38:00,38756.5034026
2018-07-16 06:39:00,38756.5034026
2018-07-16 06:40:00,38760.8833166
2018-07-16 06:41:00,38765.2632306
2018-07-16 06:42:00,38765.2632306
2018-07-16 06:43:00,38760.8833166
2018-07-16 06:44:00,38765.2632306
2018-07-16 06:45:00,38760.8833166
2018-07-16 06:46:00,38760.8833166
2018-07-16 06:47:00,38760.8833166
2018-07-16 06:48:00,38760.8833166
2018-07-16 06:49:00,38752.1234886
2018-07-16 06:50:00,38752.1234886
2018-07-16 06:51:00,38754.3134456
2018-07-16 06:52:00,38754.3134456
2018-07-16 06:53:00,38769.6431446
2018-07-16 06:54:00,38760.8833166
2018-07-16 06:55:00,38760.8833166
2018-07-16 06:56:00,38765.2632306
2018-07-16 06:57:00,38769.6431446
2018-07-16 06:58:00,38769.6431446
2018-07-16 06:59:00,38758.6933596
2018-07-16 07:00:00,38763.0732736
2018-07-16 07:01:00,38769.6431446
2018-07-16 07:02:00,38760.8833166
2018-07-16 07:03:00,38760.8833166
2018-07-16 07:04:00,38765.2632306
2018-07-16 07:05:00,38765.2632306
2018-07-16 07:06:00,38760.8833166
2018-07-16 07:07:00,38760.8833166
2018-07-16 07:08:00,38765.2632306
2018-07-16 07:09:00,38760.8833166
2018-07-16 07:10:00,38760.8833166
2018-07-16 07:11:00,38760.8833166
2018-07-16 07:12:00,38760.8833166
2018-07-16 07:13:00,38758.6933596
2018-07-16 07:14:00,38760.8833166
2018-07-16 07:15:00,38756.5034026
2018-07-16 07:16:00,38756.5034026
2018-07-16 07:17:00,38752.1234886
2018-07-16 07:18:00,38752.1234886
2018-07-16 07:19:00,38752.1234886
2018-07-16 07:20:00,38752.1234886
2018-07-16 07:21:00,38763.0732736
2018-07-16 07:22:00,38756.5034026
2018-07-16 07:23:00,38756.5034026
2018-07-16 07:24:00,38752.1234886
2018-07-16 07:25:00,38747.7435746
2018-07-16 07:26:00,38749.9335316
2018-07-16 07:27:00,38747.7435746
2018-07-16 07:28:00,38758.6933596
2018-07-16 07:29:00,38758.6933596
2018-07-16 07:30:00,38741.1737036
2018-07-16 07:31:00,38756.5034026
2018-07-16 07:32:00,38756.5034026
2018-07-16 07:33:00,38743.3636606
2018-07-16 07:34:00,38743.3636606
2018-07-16 07:35:00,38752.1234886
2018-07-16 07:36:00,38743.3636606
2018-07-16 07:37:00,38747.7435746
2018-07-16 07:38:00,38747.7435746
2018-07-16 07:39:00,38752.1234886
2018-07-16 07:40:00,38756.5034026
2018-07-16 07:41:00,38756.5034026
2018-07-16 07:42:00,38756.5034026
2018-07-16 07:43:00,38756.5034026
2018-07-16 07:44:00,38756.5034026
2018-07-16 07:45:00,38763.0732736
2018-07-16 07:46:00,38765.2632306
2018-07-16 07:47:00,38756.5034026
2018-07-16 07:48:00,38760.8833166
2018-07-16 07:49:00,38752.1234886
2018-07-16 07:50:00,38754.3134456
2018-07-16 07:51:00,38765.2632306
2018-07-16 07:52:00,38769.6431446
2018-07-16 07:53:00,38765.2632306
2018-07-16 07:54:00,38765.2632306
2018-07-16 07:55:00,38765.2632306
2018-07-16 07:56:00,38760.8833166
2018-07-16 07:57:00,38756.5034026
2018-07-16 07:58:00,38754.3134456
2018-07-16 07:59:00,38752.1234886
2018-07-16 08:00:00,38747.7435746
2018-07-16 08:01:00,38741.1737036
2018-07-16 08:02:00,38743.3636606
2018-07-16 08:03:00,38738.9837466
2018-07-16 08:04:00,38743.3636606
2018-07-16 08:05:00,38738.9837466
2018-07-16 08:06:00,38738.9837466
2018-07-16 08:07:00,38734.6038326
2018-07-16 08:08:00,38734.6038326
2018-07-16 08:09:00,38725.8440046
2018-07-16 08:10:00,38721.4640906
2018-07-16 08:11:00,38734.6038326
2018-07-16 08:12:00,38730.2239186
2018-07-16 08:13:00,38730.2239186
2018-07-16 08:14:00,38728.0339616
2018-07-16 08:15:00,38721.4640906
2018-07-16 08:16:00,38717.0841766
2018-07-16 08:17:00,38717.0841766
2018-07-16 08:18:00,38712.7042626
2018-07-16 08:19:00,38712.7042626
2018-07-16 08:20:00,38714.8942196
2018-07-16 08:21:00,38710.5143056
2018-07-16 08:22:00,38706.1343916
2018-07-16 08:23:00,38690.8046926
2018-07-16 08:24:00,38686.4247786
2018-07-16 08:25:00,38677.6649506
2018-07-16 08:26:00,38679.8549076
2018-07-16 08:27:00,38677.6649506
2018-07-16 08:28:00,38682.0448646
2018-07-16 08:29:00,38677.6649506
2018-07-16 08:30:00,38679.8549076
2018-07-16 08:31:00,38673.2850366
2018-07-16 08:32:00,38664.5252086
2018-07-16 08:33:00,38668.9051226
2018-07-16 08:34:00,38682.0448646
2018-07-16 08:35:00,38673.2850366
2018-07-16 08:36:00,38660.1452946
2018-07-16 08:37:00,38668.9051226
2018-07-16 08:38:00,38673.2850366
2018-07-16 08:39:00,38666.7151656
2018-07-16 08:40:00,38668.9051226
2018-07-16 08:41:00,38682.0448646
2018-07-16 08:42:00,38675.4749936
2018-07-16 08:43:00,38668.9051226
2018-07-16 08:44:00,38668.9051226
2018-07-16 08:45:00,38668.9051226
2018-07-16 08:46:00,38664.5252086
2018-07-16 08:47:00,38664.5252086
2018-07-16 08:48:00,38660.1452946
2018-07-16 08:49:00,38651.3854666
2018-07-16 08:50:00,38638.2457246
2018-07-16 08:51:00,38644.8155956
2018-07-16 08:52:00,38638.2457246
2018-07-16 08:53:00,38642.6256386
2018-07-16 08:54:00,38642.6256386
2018-07-16 08:55:00,38633.8658106
2018-07-16 08:56:00,38625.1059826
2018-07-16 08:57:00,38620.7260686
2018-07-16 08:58:00,38616.3461546
2018-07-16 08:59:00,38611.9662406
2018-07-16 09:00:00,38607.5863266
2018-07-16 09:01:00,38607.5863266
2018-07-16 09:02:00,38605.3963696
2018-07-16 09:03:00,38611.9662406
2018-07-16 09:04:00,38594.4465846
2018-07-16 09:05:00,38585.6867566
2018-07-16 09:06:00,38581.3068426
2018-07-16 09:07:00,38581.3068426
2018-07-16 09:08:00,38581.3068426
2018-07-16 09:09:00,38581.3068426
2018-07-16 09:10:00,38565.9771436
2018-07-16 09:11:00,38572.5470146
2018-07-16 09:12:00,38568.1671006
2018-07-16 09:13:00,38563.7871866
2018-07-16 09:14:00,38568.1671006
2018-07-16 09:15:00,38563.7871866
2018-07-16 09:16:00,38576.9269286
2018-07-16 09:17:00,38568.1671006
2018-07-16 09:18:00,38572.5470146
2018-07-16 09:19:00,38568.1671006
2018-07-16 09:20:00,38568.1671006
2018-07-16 09:21:00,38581.3068426
2018-07-16 09:22:00,38574.7369716
2018-07-16 09:23:00,38572.5470146
2018-07-16 09:24:00,38572.5470146
2018-07-16 09:25:00,38559.4072726
2018-07-16 09:26:00,38563.7871866
2018-07-16 09:27:00,38581.3068426
2018-07-16 09:28:00,38581.3068426
2018-07-16 09:29:00,38585.6867566
2018-07-16 09:30:00,38581.3068426
2018-07-16 09:31:00,38587.8767136
2018-07-16 09:32:00,38590.0666706
2018-07-16 09:33:00,38592.2566276
2018-07-16 09:34:00,38585.6867566
2018-07-16 09:35:00,38574.7369716
2018-07-16 09:36:00,38574.7369716
2018-07-16 09:37:00,38581.3068426
2018-07-16 09:38:00,38585.6867566
2018-07-16 09:39:00,38594.4465846
2018-07-16 09:40:00,38594.4465846
2018-07-16 09:41:00,38607.5863266
2018-07-16 09:42:00,38611.9662406
2018-07-16 09:43:00,38616.3461546
2018-07-16 09:44:00,38603.2064126
2018-07-16 09:45:00,38603.2064126
2018-07-16 09:46:00,38598.8264986
2018-07-16 09:47:00,38603.2064126
2018-07-16 09:48:00,38594.4465846
2018-07-16 09:49:00,38607.5863266
2018-07-16 09:50:00,38607.5863266
2018-07-16 09:51:00,38590.0666706
2018-07-16 09:52:00,38576.9269286
2018-07-16 09:53:00,38585.6867566
2018-07-16 09:54:00,38594.4465846
2018-07-16 09:55:00,38594.4465846
2018-07-16 09:56:00,38590.0666706
2018-07-16 09:57:00,38585.6867566
2018-07-16 09:58:00,38587.8767136
2018-07-16 09:59:00,38585.6867566
2018-07-16 10:00:00,38583.4967996
2018-07-16 10:01:00,38576.9269286
2018-07-16 10:02:00,38581.3068426
2018-07-16 10:03:00,38585.6867566
2018-07-16 10:04:00,38585.6867566
2018-07-16 10:05:00,38576.9269286
2018-07-16 10:06:00,38579.1168856
2018-07-16 10:07:00,38576.9269286
2018-07-16 10:08:00,38576.9269286
2018-07-16 10:09:00,38576.9269286
2018-07-16 10:10:00,38576.9269286
2018-07-16 10:11:00,38572.5470146
2018-07-16 10:12:00,38563.7871866
2018-07-16 10:13:00,38559.4072726
2018-07-16 10:14:00,38572.5470146
2018-07-16 10:15:00,38574.7369716
2018-07-16 10:16:00,38590.0666706
2018-07-16 10:17:00,38590.0666706
2018-07-16 10:18:00,38598.8264986
2018-07-16 10:19:00,38603.2064126
2018-07-16 10:20:00,38601.0164556
2018-07-16 10:21:00,38603.2064126
2018-07-16 10:22:00,38607.5863266
2018-07-16 10:23:00,38616.3461546
2018-07-16 10:24:00,38616.3461546
2018-07-16 10:25:00,38616.3461546
2018-07-16 10:26:00,38620.7260686
2018-07-16 10:27:00,38620.7260686
2018-07-16 10:28:00,38616.3461546
2018-07-16 10:29:00,38625.1059826
2018-07-16 10:30:00,38631.6758536
2018-07-16 10:31:00,38625.1059826
2018-07-16 10:32:00,38625.1059826
2018-07-16 10:33:00,38629.4858966
2018-07-16 10:34:00,38631.6758536
2018-07-16 10:35:00,38631.6758536
2018-07-16 10:36:00,38633.8658106
2018-07-16 10:37:00,38629.4858966
2018-07-16 10:38:00,38625.1059826
2018-07-16 10:39:00,38625.1059826
2018-07-16 10:40:00,38625.1059826
2018-07-16 10:41:00,38622.9160256
2018-07-16 10:42:00,38633.8658106
2018-07-16 10:43:00,38633.8658106
2018-07-16 10:44:00,38642.6256386
2018-07-16 10:45:00,38642.6256386
2018-07-16 10:46:00,38647.0055526
2018-07-16 10:47:00,38647.0055526
2018-07-16 10:48:00,38647.0055526
2018-07-16 10:49:00,38660.1452946
2018-07-16 10:50:00,38660.1452946
2018-07-16 10:51:00,38660.1452946
2018-07-16 10:52:00,38660.1452946
2018-07-16 10:53:00,38651.3854666
2018-07-16 10:54:00,38655.7653806
2018-07-16 10:55:00,38651.3854666
2018-07-16 10:56:00,38653.5754236
2018-07-16 10:57:00,38657.9553376
2018-07-16 10:58:00,38655.7653806
2018-07-16 10:59:00,38655.7653806
2018-07-16 11:00:00,38671.0950796
2018-07-16 11:01:00,38668.9051226
2018-07-16 11:02:00,38675.4749936
2018-07-16 11:03:00,38677.6649506
2018-07-16 11:04:00,38679.8549076
2018-07-16 11:05:00,38673.2850366
2018-07-16 11:06:00,38668.9051226
2018-07-16 11:07:00,38673.2850366
2018-07-16 11:08:00,38677.6649506
2018-07-16 11:09:00,38673.2850366
2018-07-16 11:10:00,38673.2850366
2018-07-16 11:11:00,38675.4749936
2018-07-16 11:12:00,38677.6649506
2018-07-16 11:13:00,38675.4749936
2018-07-16 11:14:00,38677.6649506
2018-07-16 11:15:00,38677.6649506
2018-07-16 11:16:00,38677.6649506
2018-07-16 11:17:00,38673.2850366
2018-07-16 11:18:00,38673.2850366
2018-07-16 11:19:00,38673.2850366
2018-07-16 11:20:00,38666.7151656
2018-07-16 11:21:00,38664.5252086
2018-07-16 11:22:00,38660.1452946
2018-07-16 11:23:00,38660.1452946
2018-07-16 11:24:00,38660.1452946
2018-07-16 11:25:00,38664.5252086
2018-07-16 11:26:00,38657.9553376
2018-07-16 11:27:00,38660.1452946
2018-07-16 11:28:00,38668.9051226
2018-07-16 11:29:00,38664.5252086
2018-07-16 11:30:00,38664.5252086
2018-07-16 11:31:00,38664.5252086
2018-07-16 11:32:00,38664.5252086
2018-07-16 11:33:00,38671.0950796
2018-07-16 11:34:00,38673.2850366
2018-07-16 11:35:00,38668.9051226
2018-07-16 11:36:00,38673.2850366
2018-07-16 11:37:00,38673.2850366
2018-07-16 11:38:00,38671.0950796
2018-07-16 11:39:00,38673.2850366
2018-07-16 11:40:00,38673.2850366
2018-07-16 11:41:00,38673.2850366
2018-07-16 11:42:00,38673.2850366
2018-07-16 11:43:00,38673.2850366
2018-07-16 11:44:00,38673.2850366
2018-07-16 11:45:00,38673.2850366
2018-07-16 11:46:00,38679.8549076
2018-07-16 11:47:00,38677.6649506
2018-07-16 11:48:00,38677.6649506
2018-07-16 11:49:00,38677.6649506
2018-07-16 11:50:00,38679.8549076
2018-07-16 11:51:00,38682.0448646
2018-07-16 11:52:00,38682.0448646
2018-07-16 11:53:00,38679.8549076
2018-07-16 11:54:00,38682.0448646
2018-07-16 11:55:00,38677.6649506
2018-07-16 11:56:00,38677.6649506
2018-07-16 11:57:00,38679.8549076
2018-07-16 11:58:00,38682.0448646
2018-07-16 11:59:00,38679.8549076
2018-07-16 12:00:00,38675.4749936
2018-07-16 12:01:00,38675.4749936
2018-07-16 12:02:00,38675.4749936
2018-07-16 12:03:00,38677.6649506
2018-07-16 12:04:00,38677.6649506
2018-07-16 12:05:00,38673.2850366
2018-07-16 12:06:00,38668.9051226
2018-07-16 12:07:00,38677.6649506
2018-07-16 12:08:00,38675.4749936
2018-07-16 12:09:00,38677.6649506
2018-07-16 12:10:00,38677.6649506
2018-07-16 12:11:00,38682.0448646
2018-07-16 12:12:00,38682.0448646
2018-07-16 12:13:00,38682.0448646
2018-07-16 12:14:00,38682.0448646
2018-07-16 12:15:00,38686.4247786
2018-07-16 12:16:00,38684.2348216
2018-07-16 12:17:00,38684.2348216
2018-07-16 12:18:00,38684.2348216
2018-07-16 12:19:00,38684.2348216
2018-07-16 12:20:00,38686.4247786
2018-07-16 12:21:00,38686.4247786
2018-07-16 12:22:00,38686.4247786
2018-07-16 12:23:00,38690.8046926
2018-07-16 12:24:00,38692.9946496
2018-07-16 12:25:00,38690.8046926
2018-07-16 12:26:00,38690.8046926
2018-07-16 12:27:00,38690.8046926
2018-07-16 12:28:00,38686.4247786
2018-07-16 12:29:00,38688.6147356
2018-07-16 12:30:00,38690.8046926
2018-07-16 12:31:00,38688.6147356
2018-07-16 12:32:00,38688.6147356
2018-07-16 12:33:00,38690.8046926
2018-07-16 12:34:00,38690.8046926
2018-07-16 12:35:00,38690.8046926
2018-07-16 12:36:00,38690.8046926
2018-07-16 12:37:00,38690.8046926
2018-07-16 12:38:00,38690.8046926
2018-07-16 12:39:00,38686.4247786
2018-07-16 12:40:00,38684.2348216
2018-07-16 12:41:00,38682.0448646
2018-07-16 12:42:00,38682.0448646
2018-07-16 12:43:00,38688.6147356
2018-07-16 12:44:00,38688.6147356
2018-07-16 12:45:00,38690.8046926
2018-07-16 12:46:00,38690.8046926
2018-07-16 12:47:00,38690.8046926
2018-07-16 12:48:00,38695.1846066
2018-07-16 12:49:00,38695.1846066
2018-07-16 12:50:00,38695.1846066
2018-07-16 12:51:00,38695.1846066
2018-07-16 12:52:00,38708.3243486
2018-07-16 12:53:00,38701.7544776
2018-07-16 12:54:00,38706.1343916
2018-07-16 12:55:00,38703.9444346
2018-07-16 12:56:00,38703.9444346
2018-07-16 12:57:00,38706.1343916
2018-07-16 12:58:00,38708.3243486
2018-07-16 12:59:00,38703.9444346
2018-07-16 13:00:00,38708.3243486
2018-07-16 13:01:00,38706.1343916
2018-07-16 13:02:00,38706.1343916
2018-07-16 13:03:00,38703.9444346
2018-07-16 13:04:00,38703.9444346
2018-07-16 13:05:00,38706.1343916
2018-07-16 13:06:00,38706.1343916
2018-07-16 13:07:00,38701.7544776
2018-07-16 13:08:00,38701.7544776
2018-07-16 13:09:00,38701.7544776
2018-07-16 13:10:00,38699.5645206
2018-07-16 13:11:00,38699.5645206
2018-07-16 13:12:00,38699.5645206
2018-07-16 13:13:00,38699.5645206
2018-07-16 13:14:00,38699.5645206
2018-07-16 13:15:00,38699.5645206
2018-07-16 13:16:00,38697.3745636
2018-07-16 13:17:00,38697.3745636
2018-07-16 13:18:00,38697.3745636
2018-07-16 13:19:00,38697.3745636
2018-07-16 13:20:00,38695.1846066
2018-07-16 13:21:00,38697.3745636
2018-07-16 13:22:00,38686.4247786
2018-07-16 13:23:00,38688.6147356
2018-07-16 13:24:00,38690.8046926
2018-07-16 13:25:00,38690.8046926
2018-07-16 13:26:00,38690.8046926
2018-07-16 13:27:00,38690.8046926
2018-07-16 13:28:00,38690.8046926
2018-07-16 13:29:00,38690.8046926
