,ICECC2
2018-07-23 08:01:00,234743.890406
2018-07-23 08:02:00,234755.410406
2018-07-23 08:03:00,234768.850406
2018-07-23 08:04:00,234759.250406
2018-07-23 08:05:00,234766.930406
2018-07-23 08:06:00,234763.090406
2018-07-23 08:07:00,234759.250406
2018-07-23 08:08:00,234757.330406
2018-07-23 08:09:00,234768.850406
2018-07-23 08:10:00,234778.450406
2018-07-23 08:11:00,234780.370406
2018-07-23 08:12:00,234780.370406
2018-07-23 08:13:00,234780.370406
2018-07-23 08:14:00,234780.370406
2018-07-23 08:15:00,234778.450406
2018-07-23 08:16:00,234776.530406
2018-07-23 08:17:00,234778.450406
2018-07-23 08:18:00,234778.450406
2018-07-23 08:19:00,234776.530406
2018-07-23 08:20:00,234778.450406
2018-07-23 08:21:00,234778.450406
2018-07-23 08:22:00,234778.450406
2018-07-23 08:23:00,234795.730406
2018-07-23 08:24:00,234797.650406
2018-07-23 08:25:00,234801.490406
2018-07-23 08:26:00,234797.650406
2018-07-23 08:27:00,234782.290406
2018-07-23 08:28:00,234786.130406
2018-07-23 08:29:00,234782.290406
2018-07-23 08:30:00,234776.530406
2018-07-23 08:31:00,234772.690406
2018-07-23 08:32:00,234766.930406
2018-07-23 08:33:00,234774.610406
2018-07-23 08:34:00,234774.610406
2018-07-23 08:35:00,234770.770406
2018-07-23 08:36:00,234770.770406
2018-07-23 08:37:00,234770.770406
2018-07-23 08:38:00,234770.770406
2018-07-23 08:39:00,234747.730406
2018-07-23 08:40:00,234755.410406
2018-07-23 08:41:00,234747.730406
2018-07-23 08:42:00,234738.130406
2018-07-23 08:43:00,234736.210406
2018-07-23 08:44:00,234740.050406
2018-07-23 08:45:00,234736.210406
2018-07-23 08:46:00,234732.370406
2018-07-23 08:47:00,234724.690406
2018-07-23 08:48:00,234717.010406
2018-07-23 08:49:00,234720.850406
2018-07-23 08:50:00,234724.690406
2018-07-23 08:51:00,234728.530406
2018-07-23 08:52:00,234740.050406
2018-07-23 08:53:00,234740.050406
2018-07-23 08:54:00,234740.050406
2018-07-23 08:55:00,234743.890406
2018-07-23 08:56:00,234743.890406
2018-07-23 08:57:00,234740.050406
2018-07-23 08:58:00,234740.050406
2018-07-23 08:59:00,234732.370406
2018-07-23 09:00:00,234736.210406
2018-07-23 09:01:00,234732.370406
2018-07-23 09:02:00,234732.370406
2018-07-23 09:03:00,234732.370406
2018-07-23 09:04:00,234724.690406
2018-07-23 09:05:00,234730.450406
2018-07-23 09:06:00,234732.370406
2018-07-23 09:07:00,234734.290406
2018-07-23 09:08:00,234736.210406
2018-07-23 09:09:00,234732.370406
2018-07-23 09:10:00,234740.050406
2018-07-23 09:11:00,234778.450406
2018-07-23 09:12:00,234778.450406
2018-07-23 09:13:00,234772.690406
2018-07-23 09:14:00,234766.930406
2018-07-23 09:15:00,234763.090406
2018-07-23 09:16:00,234751.570406
2018-07-23 09:17:00,234747.730406
2018-07-23 09:18:00,234749.650406
2018-07-23 09:19:00,234745.810406
2018-07-23 09:20:00,234747.730406
2018-07-23 09:21:00,234743.890406
2018-07-23 09:22:00,234738.130406
2018-07-23 09:23:00,234732.370406
2018-07-23 09:24:00,234724.690406
2018-07-23 09:25:00,234720.850406
2018-07-23 09:26:00,234722.770406
2018-07-23 09:27:00,234726.610406
2018-07-23 09:28:00,234743.890406
2018-07-23 09:29:00,234743.890406
2018-07-23 09:30:00,234738.130406
2018-07-23 09:31:00,234740.050406
2018-07-23 09:32:00,234736.210406
2018-07-23 09:33:00,234724.690406
2018-07-23 09:34:00,234726.610406
2018-07-23 09:35:00,234726.610406
2018-07-23 09:36:00,234740.050406
2018-07-23 09:37:00,234738.130406
2018-07-23 09:38:00,234751.570406
2018-07-23 09:39:00,234747.730406
2018-07-23 09:40:00,234747.730406
2018-07-23 09:41:00,234743.890406
2018-07-23 09:42:00,234740.050406
2018-07-23 09:43:00,234743.890406
2018-07-23 09:44:00,234745.810406
2018-07-23 09:45:00,234743.890406
2018-07-23 09:46:00,234741.970406
2018-07-23 09:47:00,234740.050406
2018-07-23 09:48:00,234738.130406
2018-07-23 09:49:00,234751.570406
2018-07-23 09:50:00,234745.810406
2018-07-23 09:51:00,234753.490406
2018-07-23 09:52:00,234761.170406
2018-07-23 09:53:00,234763.090406
2018-07-23 09:54:00,234749.650406
2018-07-23 09:55:00,234738.130406
2018-07-23 09:56:00,234736.210406
2018-07-23 09:57:00,234747.730406
2018-07-23 09:58:00,234803.410406
2018-07-23 09:59:00,234820.690406
2018-07-23 10:00:00,234849.490406
2018-07-23 10:01:00,234853.330406
2018-07-23 10:02:00,234855.250406
2018-07-23 10:03:00,234855.250406
2018-07-23 10:04:00,234851.410406
2018-07-23 10:05:00,234862.930406
2018-07-23 10:06:00,234859.090406
2018-07-23 10:07:00,234828.370406
2018-07-23 10:08:00,234839.890406
2018-07-23 10:09:00,234841.810406
2018-07-23 10:10:00,234824.530406
2018-07-23 10:11:00,234809.170406
2018-07-23 10:12:00,234830.290406
2018-07-23 10:13:00,234828.370406
2018-07-23 10:14:00,234822.610406
2018-07-23 10:15:00,234816.850406
2018-07-23 10:16:00,234805.330406
2018-07-23 10:17:00,234793.810406
2018-07-23 10:18:00,234795.730406
2018-07-23 10:19:00,234789.970406
2018-07-23 10:20:00,234788.050406
2018-07-23 10:21:00,234786.130406
2018-07-23 10:22:00,234768.850406
2018-07-23 10:23:00,234772.690406
2018-07-23 10:24:00,234766.930406
2018-07-23 10:25:00,234770.770406
2018-07-23 10:26:00,234809.170406
2018-07-23 10:27:00,234801.490406
2018-07-23 10:28:00,234799.570406
2018-07-23 10:29:00,234789.970406
2018-07-23 10:30:00,234797.650406
2018-07-23 10:31:00,234809.170406
2018-07-23 10:32:00,234816.850406
2018-07-23 10:33:00,234828.370406
2018-07-23 10:34:00,234813.010406
2018-07-23 10:35:00,234813.010406
2018-07-23 10:36:00,234801.490406
2018-07-23 10:37:00,234801.490406
2018-07-23 10:38:00,234801.490406
2018-07-23 10:39:00,234797.650406
2018-07-23 10:40:00,234795.730406
2018-07-23 10:41:00,234789.970406
2018-07-23 10:42:00,234784.210406
2018-07-23 10:43:00,234789.970406
2018-07-23 10:44:00,234791.890406
2018-07-23 10:45:00,234803.410406
2018-07-23 10:46:00,234797.650406
2018-07-23 10:47:00,234793.810406
2018-07-23 10:48:00,234776.530406
2018-07-23 10:49:00,234782.290406
2018-07-23 10:50:00,234776.530406
2018-07-23 10:51:00,234774.610406
2018-07-23 10:52:00,234770.770406
2018-07-23 10:53:00,234766.930406
2018-07-23 10:54:00,234770.770406
2018-07-23 10:55:00,234766.930406
2018-07-23 10:56:00,234770.770406
2018-07-23 10:57:00,234770.770406
2018-07-23 10:58:00,234768.850406
2018-07-23 10:59:00,234770.770406
2018-07-23 11:00:00,234770.770406
2018-07-23 11:01:00,234770.770406
2018-07-23 11:02:00,234768.850406
2018-07-23 11:03:00,234768.850406
2018-07-23 11:04:00,234768.850406
2018-07-23 11:05:00,234772.690406
2018-07-23 11:06:00,234774.610406
2018-07-23 11:07:00,234770.770406
2018-07-23 11:08:00,234770.770406
2018-07-23 11:09:00,234770.770406
2018-07-23 11:10:00,234772.690406
2018-07-23 11:11:00,234772.690406
2018-07-23 11:12:00,234772.690406
2018-07-23 11:13:00,234772.690406
2018-07-23 11:14:00,234774.610406
2018-07-23 11:15:00,234774.610406
2018-07-23 11:16:00,234776.530406
2018-07-23 11:17:00,234774.610406
2018-07-23 11:18:00,234774.610406
2018-07-23 11:19:00,234772.690406
2018-07-23 11:20:00,234772.690406
2018-07-23 11:21:00,234770.770406
2018-07-23 11:22:00,234770.770406
2018-07-23 11:23:00,234774.610406
2018-07-23 11:24:00,234770.770406
2018-07-23 11:25:00,234774.610406
2018-07-23 11:26:00,234774.610406
2018-07-23 11:27:00,234774.610406
2018-07-23 11:28:00,234774.610406
2018-07-23 11:29:00,234774.610406
2018-07-23 11:30:00,234772.690406
2018-07-23 11:31:00,234772.690406
2018-07-23 11:32:00,234772.690406
2018-07-23 11:33:00,234772.690406
2018-07-23 11:34:00,234772.690406
2018-07-23 11:35:00,234774.610406
2018-07-23 11:36:00,234774.610406
2018-07-23 11:37:00,234774.610406
2018-07-23 11:38:00,234774.610406
2018-07-23 11:39:00,234774.610406
2018-07-23 11:40:00,234774.610406
2018-07-23 11:41:00,234774.610406
2018-07-23 11:42:00,234772.690406
2018-07-23 11:43:00,234772.690406
2018-07-23 11:44:00,234772.690406
2018-07-23 11:45:00,234772.690406
2018-07-23 11:46:00,234774.610406
2018-07-23 11:47:00,234774.610406
2018-07-23 11:48:00,234774.610406
2018-07-23 11:49:00,234770.770406
2018-07-23 11:50:00,234770.770406
2018-07-23 11:51:00,234774.610406
2018-07-23 11:52:00,234774.610406
2018-07-23 11:53:00,234774.610406
2018-07-23 11:54:00,234776.530406
2018-07-23 11:55:00,234778.450406
2018-07-23 11:56:00,234778.450406
2018-07-23 11:57:00,234770.770406
2018-07-23 11:58:00,234770.770406
2018-07-23 11:59:00,234770.770406
2018-07-23 12:00:00,234770.770406
2018-07-23 12:01:00,234768.850406
2018-07-23 12:02:00,234770.770406
2018-07-23 12:03:00,234770.770406
2018-07-23 12:04:00,234770.770406
2018-07-23 12:05:00,234768.850406
2018-07-23 12:06:00,234768.850406
2018-07-23 12:07:00,234770.770406
2018-07-23 12:08:00,234770.770406
2018-07-23 12:09:00,234768.850406
2018-07-23 12:10:00,234770.770406
2018-07-23 12:11:00,234772.690406
2018-07-23 12:12:00,234774.610406
2018-07-23 12:13:00,234774.610406
2018-07-23 12:14:00,234774.610406
2018-07-23 12:15:00,234774.610406
2018-07-23 12:16:00,234774.610406
2018-07-23 12:17:00,234774.610406
2018-07-23 12:18:00,234776.530406
2018-07-23 12:19:00,234774.610406
2018-07-23 12:20:00,234774.610406
2018-07-23 12:21:00,234774.610406
2018-07-23 12:22:00,234774.610406
2018-07-23 12:23:00,234774.610406
2018-07-23 12:24:00,234772.690406
2018-07-23 12:25:00,234766.930406
2018-07-23 12:26:00,234768.850406
2018-07-23 12:27:00,234770.770406
2018-07-23 12:28:00,234763.090406
2018-07-23 12:29:00,234747.730406
2018-07-24 03:44:00,234747.730406
2018-07-24 03:45:00,234772.690406
2018-07-24 03:46:00,234770.770406
2018-07-24 03:47:00,234770.770406
2018-07-24 03:48:00,234759.250406
2018-07-24 03:49:00,234751.570406
2018-07-24 03:50:00,234741.970406
2018-07-24 03:51:00,234751.570406
2018-07-24 03:52:00,234755.410406
2018-07-24 03:53:00,234747.730406
2018-07-24 03:54:00,234740.050406
2018-07-24 03:55:00,234749.650406
2018-07-24 03:56:00,234743.890406
2018-07-24 03:57:00,234736.210406
2018-07-24 03:58:00,234734.290406
2018-07-24 03:59:00,234747.730406
2018-07-24 04:00:00,234741.970406
2018-07-24 04:01:00,234740.050406
2018-07-24 04:02:00,234730.450406
2018-07-24 04:03:00,234717.010406
2018-07-24 04:04:00,234720.850406
2018-07-24 04:05:00,234718.930406
2018-07-24 04:06:00,234722.770406
2018-07-24 04:07:00,234724.690406
2018-07-24 04:08:00,234720.850406
2018-07-24 04:09:00,234720.850406
2018-07-24 04:10:00,234718.930406
2018-07-24 04:11:00,234718.930406
2018-07-24 04:12:00,234718.930406
2018-07-24 04:13:00,234717.010406
2018-07-24 04:14:00,234717.010406
2018-07-24 04:15:00,234717.010406
2018-07-24 04:16:00,234715.090406
2018-07-24 04:17:00,234713.170406
2018-07-24 04:18:00,234709.330406
2018-07-24 04:19:00,234707.410406
2018-07-24 04:20:00,234701.650406
2018-07-24 04:21:00,234701.650406
2018-07-24 04:22:00,234707.410406
2018-07-24 04:23:00,234711.250406
2018-07-24 04:24:00,234718.930406
2018-07-24 04:25:00,234718.930406
2018-07-24 04:26:00,234718.930406
2018-07-24 04:27:00,234711.250406
2018-07-24 04:28:00,234707.410406
2018-07-24 04:29:00,234705.490406
2018-07-24 04:30:00,234707.410406
2018-07-24 04:31:00,234713.170406
2018-07-24 04:32:00,234711.250406
2018-07-24 04:33:00,234709.330406
2018-07-24 04:34:00,234717.010406
2018-07-24 04:35:00,234717.010406
2018-07-24 04:36:00,234715.090406
2018-07-24 04:37:00,234717.010406
2018-07-24 04:38:00,234717.010406
2018-07-24 04:39:00,234717.010406
2018-07-24 04:40:00,234718.930406
2018-07-24 04:41:00,234720.850406
2018-07-24 04:42:00,234717.010406
2018-07-24 04:43:00,234709.330406
2018-07-24 04:44:00,234709.330406
2018-07-24 04:45:00,234709.330406
2018-07-24 04:46:00,234720.850406
2018-07-24 04:47:00,234724.690406
2018-07-24 04:48:00,234720.850406
2018-07-24 04:49:00,234724.690406
2018-07-24 04:50:00,234724.690406
2018-07-24 04:51:00,234724.690406
2018-07-24 04:52:00,234730.450406
2018-07-24 04:53:00,234730.450406
2018-07-24 04:54:00,234728.530406
2018-07-24 04:55:00,234728.530406
2018-07-24 04:56:00,234728.530406
2018-07-24 04:57:00,234732.370406
2018-07-24 04:58:00,234732.370406
2018-07-24 04:59:00,234728.530406
2018-07-24 05:00:00,234726.610406
2018-07-24 05:01:00,234722.770406
2018-07-24 05:02:00,234720.850406
2018-07-24 05:03:00,234724.690406
2018-07-24 05:04:00,234722.770406
2018-07-24 05:05:00,234724.690406
2018-07-24 05:06:00,234724.690406
2018-07-24 05:07:00,234730.450406
2018-07-24 05:08:00,234732.370406
2018-07-24 05:09:00,234736.210406
2018-07-24 05:10:00,234736.210406
2018-07-24 05:11:00,234732.370406
2018-07-24 05:12:00,234736.210406
2018-07-24 05:13:00,234736.210406
2018-07-24 05:14:00,234732.370406
2018-07-24 05:15:00,234732.370406
2018-07-24 05:16:00,234738.130406
2018-07-24 05:17:00,234740.050406
2018-07-24 05:18:00,234747.730406
2018-07-24 05:19:00,234743.890406
2018-07-24 05:20:00,234738.130406
2018-07-24 05:21:00,234740.050406
2018-07-24 05:22:00,234741.970406
2018-07-24 05:23:00,234740.050406
2018-07-24 05:24:00,234745.810406
2018-07-24 05:25:00,234740.050406
2018-07-24 05:26:00,234740.050406
2018-07-24 05:27:00,234743.890406
2018-07-24 05:28:00,234740.050406
2018-07-24 05:29:00,234741.970406
2018-07-24 05:30:00,234743.890406
2018-07-24 05:31:00,234740.050406
2018-07-24 05:32:00,234740.050406
2018-07-24 05:33:00,234740.050406
2018-07-24 05:34:00,234740.050406
2018-07-24 05:35:00,234738.130406
2018-07-24 05:36:00,234736.210406
2018-07-24 05:37:00,234736.210406
2018-07-24 05:38:00,234736.210406
2018-07-24 05:39:00,234732.370406
2018-07-24 05:40:00,234734.290406
2018-07-24 05:41:00,234732.370406
2018-07-24 05:42:00,234730.450406
2018-07-24 05:43:00,234726.610406
2018-07-24 05:44:00,234732.370406
2018-07-24 05:45:00,234724.690406
2018-07-24 05:46:00,234726.610406
2018-07-24 05:47:00,234726.610406
2018-07-24 05:48:00,234724.690406
2018-07-24 05:49:00,234728.530406
2018-07-24 05:50:00,234740.050406
2018-07-24 05:51:00,234736.210406
2018-07-24 05:52:00,234736.210406
2018-07-24 05:53:00,234736.210406
2018-07-24 05:54:00,234736.210406
2018-07-24 05:55:00,234736.210406
2018-07-24 05:56:00,234736.210406
2018-07-24 05:57:00,234736.210406
2018-07-24 05:58:00,234740.050406
2018-07-24 05:59:00,234740.050406
2018-07-24 06:00:00,234740.050406
2018-07-24 06:01:00,234740.050406
2018-07-24 06:02:00,234740.050406
2018-07-24 06:03:00,234743.890406
2018-07-24 06:04:00,234747.730406
2018-07-24 06:05:00,234747.730406
2018-07-24 06:06:00,234747.730406
2018-07-24 06:07:00,234747.730406
2018-07-24 06:08:00,234747.730406
2018-07-24 06:09:00,234747.730406
2018-07-24 06:10:00,234747.730406
2018-07-24 06:11:00,234747.730406
2018-07-24 06:12:00,234743.890406
2018-07-24 06:13:00,234743.890406
2018-07-24 06:14:00,234743.890406
2018-07-24 06:15:00,234741.970406
2018-07-24 06:16:00,234740.050406
2018-07-24 06:17:00,234736.210406
2018-07-24 06:18:00,234730.450406
2018-07-24 06:19:00,234724.690406
2018-07-24 06:20:00,234724.690406
2018-07-24 06:21:00,234728.530406
2018-07-24 06:22:00,234724.690406
2018-07-24 06:23:00,234720.850406
2018-07-24 06:24:00,234720.850406
2018-07-24 06:25:00,234717.010406
2018-07-24 06:26:00,234720.850406
2018-07-24 06:27:00,234720.850406
2018-07-24 06:28:00,234720.850406
2018-07-24 06:29:00,234720.850406
2018-07-24 06:30:00,234717.010406
2018-07-24 06:31:00,234711.250406
2018-07-24 06:32:00,234713.170406
2018-07-24 06:33:00,234709.330406
2018-07-24 06:34:00,234713.170406
2018-07-24 06:35:00,234717.010406
2018-07-24 06:36:00,234717.010406
2018-07-24 06:37:00,234720.850406
2018-07-24 06:38:00,234718.930406
2018-07-24 06:39:00,234717.010406
2018-07-24 06:40:00,234717.010406
2018-07-24 06:41:00,234717.010406
2018-07-24 06:42:00,234717.010406
2018-07-24 06:43:00,234717.010406
2018-07-24 06:44:00,234715.090406
2018-07-24 06:45:00,234715.090406
2018-07-24 06:46:00,234718.930406
2018-07-24 06:47:00,234718.930406
2018-07-24 06:48:00,234718.930406
2018-07-24 06:49:00,234715.090406
2018-07-24 06:50:00,234717.010406
2018-07-24 06:51:00,234713.170406
2018-07-24 06:52:00,234720.850406
2018-07-24 06:53:00,234720.850406
2018-07-24 06:54:00,234720.850406
2018-07-24 06:55:00,234724.690406
2018-07-24 06:56:00,234724.690406
2018-07-24 06:57:00,234726.610406
2018-07-24 06:58:00,234726.610406
2018-07-24 06:59:00,234713.170406
2018-07-24 07:00:00,234717.010406
2018-07-24 07:01:00,234728.530406
2018-07-24 07:02:00,234740.050406
2018-07-24 07:03:00,234740.050406
2018-07-24 07:04:00,234728.530406
2018-07-24 07:05:00,234730.450406
2018-07-24 07:06:00,234736.210406
2018-07-24 07:07:00,234743.890406
2018-07-24 07:08:00,234749.650406
2018-07-24 07:09:00,234763.090406
2018-07-24 07:10:00,234755.410406
2018-07-24 07:11:00,234751.570406
2018-07-24 07:12:00,234755.410406
2018-07-24 07:13:00,234755.410406
2018-07-24 07:14:00,234759.250406
2018-07-24 07:15:00,234765.010406
2018-07-24 07:16:00,234770.770406
2018-07-24 07:17:00,234763.090406
2018-07-24 07:18:00,234770.770406
2018-07-24 07:19:00,234759.250406
2018-07-24 07:20:00,234759.250406
2018-07-24 07:21:00,234768.850406
2018-07-24 07:22:00,234759.250406
2018-07-24 07:23:00,234757.330406
2018-07-24 07:24:00,234759.250406
2018-07-24 07:25:00,234751.570406
2018-07-24 07:26:00,234753.490406
2018-07-24 07:27:00,234765.010406
2018-07-24 07:28:00,234759.250406
2018-07-24 07:29:00,234759.250406
2018-07-24 07:30:00,234738.130406
2018-07-24 07:31:00,234724.690406
2018-07-24 07:32:00,234724.690406
2018-07-24 07:33:00,234732.370406
2018-07-24 07:34:00,234736.210406
2018-07-24 07:35:00,234738.130406
2018-07-24 07:36:00,234743.890406
2018-07-24 07:37:00,234734.290406
2018-07-24 07:38:00,234726.610406
2018-07-24 07:39:00,234724.690406
2018-07-24 07:40:00,234724.690406
2018-07-24 07:41:00,234720.850406
2018-07-24 07:42:00,234722.770406
2018-07-24 07:43:00,234726.610406
2018-07-24 07:44:00,234730.450406
2018-07-24 07:45:00,234732.370406
2018-07-24 07:46:00,234732.370406
2018-07-24 07:47:00,234732.370406
2018-07-24 07:48:00,234728.530406
2018-07-24 07:49:00,234728.530406
2018-07-24 07:50:00,234728.530406
2018-07-24 07:51:00,234728.530406
2018-07-24 07:52:00,234724.690406
2018-07-24 07:53:00,234724.690406
2018-07-24 07:54:00,234722.770406
2018-07-24 07:55:00,234724.690406
2018-07-24 07:56:00,234724.690406
2018-07-24 07:57:00,234720.850406
2018-07-24 07:58:00,234726.610406
2018-07-24 07:59:00,234717.010406
2018-07-24 08:00:00,234717.010406
2018-07-24 08:01:00,234701.650406
2018-07-24 08:02:00,234715.090406
2018-07-24 08:03:00,234722.770406
2018-07-24 08:04:00,234715.090406
2018-07-24 08:05:00,234717.010406
2018-07-24 08:06:00,234713.170406
2018-07-24 08:07:00,234709.330406
2018-07-24 08:08:00,234718.930406
2018-07-24 08:09:00,234713.170406
2018-07-24 08:10:00,234713.170406
2018-07-24 08:11:00,234713.170406
2018-07-24 08:12:00,234713.170406
2018-07-24 08:13:00,234717.010406
2018-07-24 08:14:00,234717.010406
2018-07-24 08:15:00,234717.010406
2018-07-24 08:16:00,234718.930406
2018-07-24 08:17:00,234717.010406
2018-07-24 08:18:00,234717.010406
2018-07-24 08:19:00,234717.010406
2018-07-24 08:20:00,234709.330406
2018-07-24 08:21:00,234709.330406
2018-07-24 08:22:00,234709.330406
2018-07-24 08:23:00,234713.170406
2018-07-24 08:24:00,234709.330406
2018-07-24 08:25:00,234713.170406
2018-07-24 08:26:00,234709.330406
2018-07-24 08:27:00,234709.330406
2018-07-24 08:28:00,234707.410406
2018-07-24 08:29:00,234707.410406
2018-07-24 08:30:00,234705.490406
2018-07-24 08:31:00,234705.490406
2018-07-24 08:32:00,234686.290406
2018-07-24 08:33:00,234678.610406
2018-07-24 08:34:00,234672.850406
2018-07-24 08:35:00,234684.370406
2018-07-24 08:36:00,234682.450406
2018-07-24 08:37:00,234686.290406
2018-07-24 08:38:00,234693.970406
2018-07-24 08:39:00,234690.130406
2018-07-24 08:40:00,234690.130406
2018-07-24 08:41:00,234684.370406
2018-07-24 08:42:00,234682.450406
2018-07-24 08:43:00,234678.610406
2018-07-24 08:44:00,234680.530406
2018-07-24 08:45:00,234682.450406
2018-07-24 08:46:00,234674.770406
2018-07-24 08:47:00,234678.610406
2018-07-24 08:48:00,234688.210406
2018-07-24 08:49:00,234686.290406
2018-07-24 08:50:00,234686.290406
2018-07-24 08:51:00,234684.370406
2018-07-24 08:52:00,234684.370406
2018-07-24 08:53:00,234686.290406
2018-07-24 08:54:00,234682.450406
2018-07-24 08:55:00,234688.210406
2018-07-24 08:56:00,234690.130406
2018-07-24 08:57:00,234690.130406
2018-07-24 08:58:00,234690.130406
2018-07-24 08:59:00,234690.130406
2018-07-24 09:00:00,234682.450406
2018-07-24 09:01:00,234680.530406
2018-07-24 09:02:00,234676.690406
2018-07-24 09:03:00,234678.610406
2018-07-24 09:04:00,234678.610406
2018-07-24 09:05:00,234678.610406
2018-07-24 09:06:00,234676.690406
2018-07-24 09:07:00,234674.770406
2018-07-24 09:08:00,234678.610406
2018-07-24 09:09:00,234678.610406
2018-07-24 09:10:00,234678.610406
2018-07-24 09:11:00,234682.450406
2018-07-24 09:12:00,234680.530406
2018-07-24 09:13:00,234680.530406
2018-07-24 09:14:00,234678.610406
2018-07-24 09:15:00,234678.610406
2018-07-24 09:16:00,234678.610406
2018-07-24 09:17:00,234682.450406
2018-07-24 09:18:00,234672.850406
2018-07-24 09:19:00,234674.770406
2018-07-24 09:20:00,234672.850406
2018-07-24 09:21:00,234676.690406
2018-07-24 09:22:00,234678.610406
2018-07-24 09:23:00,234674.770406
2018-07-24 09:24:00,234672.850406
2018-07-24 09:25:00,234672.850406
2018-07-24 09:26:00,234672.850406
2018-07-24 09:27:00,234672.850406
2018-07-24 09:28:00,234672.850406
2018-07-24 09:29:00,234672.850406
2018-07-24 09:30:00,234665.170406
2018-07-24 09:31:00,234665.170406
2018-07-24 09:32:00,234663.250406
2018-07-24 09:33:00,234672.850406
2018-07-24 09:34:00,234676.690406
2018-07-24 09:35:00,234686.290406
2018-07-24 09:36:00,234692.050406
2018-07-24 09:37:00,234690.130406
2018-07-24 09:38:00,234690.130406
2018-07-24 09:39:00,234678.610406
2018-07-24 09:40:00,234678.610406
2018-07-24 09:41:00,234674.770406
2018-07-24 09:42:00,234670.930406
2018-07-24 09:43:00,234669.010406
2018-07-24 09:44:00,234670.930406
2018-07-24 09:45:00,234674.770406
2018-07-24 09:46:00,234674.770406
2018-07-24 09:47:00,234693.970406
2018-07-24 09:48:00,234690.130406
2018-07-24 09:49:00,234678.610406
2018-07-24 09:50:00,234678.610406
2018-07-24 09:51:00,234682.450406
2018-07-24 09:52:00,234682.450406
2018-07-24 09:53:00,234686.290406
2018-07-24 09:54:00,234697.810406
2018-07-24 09:55:00,234697.810406
2018-07-24 09:56:00,234701.650406
2018-07-24 09:57:00,234695.890406
2018-07-24 09:58:00,234684.370406
2018-07-24 09:59:00,234676.690406
2018-07-24 10:00:00,234674.770406
2018-07-24 10:01:00,234659.410406
2018-07-24 10:02:00,234663.250406
2018-07-24 10:03:00,234659.410406
2018-07-24 10:04:00,234661.330406
2018-07-24 10:05:00,234659.410406
2018-07-24 10:06:00,234651.730406
2018-07-24 10:07:00,234651.730406
2018-07-24 10:08:00,234651.730406
2018-07-24 10:09:00,234651.730406
2018-07-24 10:10:00,234649.810406
2018-07-24 10:11:00,234659.410406
2018-07-24 10:12:00,234649.810406
2018-07-24 10:13:00,234649.810406
2018-07-24 10:14:00,234649.810406
2018-07-24 10:15:00,234649.810406
2018-07-24 10:16:00,234655.570406
2018-07-24 10:17:00,234655.570406
2018-07-24 10:18:00,234659.410406
2018-07-24 10:19:00,234659.410406
2018-07-24 10:20:00,234657.490406
2018-07-24 10:21:00,234661.330406
2018-07-24 10:22:00,234659.410406
2018-07-24 10:23:00,234655.570406
2018-07-24 10:24:00,234655.570406
2018-07-24 10:25:00,234655.570406
2018-07-24 10:26:00,234661.330406
2018-07-24 10:27:00,234655.570406
2018-07-24 10:28:00,234657.490406
2018-07-24 10:29:00,234659.410406
2018-07-24 10:30:00,234651.730406
2018-07-24 10:31:00,234649.810406
2018-07-24 10:32:00,234647.890406
2018-07-24 10:33:00,234651.730406
2018-07-24 10:34:00,234647.890406
2018-07-24 10:35:00,234653.650406
2018-07-24 10:36:00,234659.410406
2018-07-24 10:37:00,234630.610406
2018-07-24 10:38:00,234651.730406
2018-07-24 10:39:00,234669.010406
2018-07-24 10:40:00,234667.090406
2018-07-24 10:41:00,234676.690406
2018-07-24 10:42:00,234674.770406
2018-07-24 10:43:00,234678.610406
2018-07-24 10:44:00,234670.930406
2018-07-24 10:45:00,234663.250406
2018-07-24 10:46:00,234657.490406
2018-07-24 10:47:00,234645.970406
2018-07-24 10:48:00,234628.690406
2018-07-24 10:49:00,234621.010406
2018-07-24 10:50:00,234619.090406
2018-07-24 10:51:00,234613.330406
2018-07-24 10:52:00,234621.010406
2018-07-24 10:53:00,234621.010406
2018-07-24 10:54:00,234617.170406
2018-07-24 10:55:00,234609.490406
2018-07-24 10:56:00,234607.570406
2018-07-24 10:57:00,234605.650406
2018-07-24 10:58:00,234601.810406
2018-07-24 10:59:00,234597.970406
2018-07-24 11:00:00,234596.050406
2018-07-24 11:01:00,234609.490406
2018-07-24 11:02:00,234605.650406
2018-07-24 11:03:00,234603.730406
2018-07-24 11:04:00,234605.650406
2018-07-24 11:05:00,234609.490406
2018-07-24 11:06:00,234609.490406
2018-07-24 11:07:00,234609.490406
2018-07-24 11:08:00,234609.490406
2018-07-24 11:09:00,234609.490406
2018-07-24 11:10:00,234605.650406
2018-07-24 11:11:00,234601.810406
2018-07-24 11:12:00,234601.810406
2018-07-24 11:13:00,234601.810406
2018-07-24 11:14:00,234605.650406
2018-07-24 11:15:00,234605.650406
2018-07-24 11:16:00,234601.810406
2018-07-24 11:17:00,234601.810406
2018-07-24 11:18:00,234605.650406
2018-07-24 11:19:00,234617.170406
2018-07-24 11:20:00,234621.010406
2018-07-24 11:21:00,234624.850406
2018-07-24 11:22:00,234624.850406
2018-07-24 11:23:00,234624.850406
2018-07-24 11:24:00,234619.090406
2018-07-24 11:25:00,234626.770406
2018-07-24 11:26:00,234640.210406
2018-07-24 11:27:00,234640.210406
2018-07-24 11:28:00,234644.050406
2018-07-24 11:29:00,234647.890406
2018-07-24 11:30:00,234647.890406
