,OMX
2018-01-02 04:57:00,11784.7046008
2018-01-02 04:58:00,11790.9722383
2018-01-02 04:59:00,11790.9722383
2018-01-02 05:00:00,11784.7046008
2018-01-02 05:01:00,11797.2398758
2018-01-02 05:02:00,11790.9722383
2018-01-02 05:03:00,11809.7751508
2018-01-02 05:04:00,11809.7751508
2018-01-02 05:05:00,11809.7751508
2018-01-02 05:06:00,11816.0427883
2018-01-02 05:07:00,11803.5075133
2018-01-02 05:08:00,11816.0427883
2018-01-02 05:09:00,11809.7751508
2018-01-02 05:10:00,11803.5075133
2018-01-02 05:11:00,11809.7751508
2018-01-02 05:12:00,11809.7751508
2018-01-02 05:13:00,11809.7751508
2018-01-02 05:14:00,11803.5075133
2018-01-02 05:15:00,11809.7751508
2018-01-02 05:16:00,11803.5075133
2018-01-02 05:17:00,11784.7046008
2018-01-02 05:18:00,11778.4369633
2018-01-02 05:19:00,11784.7046008
2018-01-02 05:20:00,11778.4369633
2018-01-02 05:21:00,11778.4369633
2018-01-02 05:22:00,11775.3031446
2018-01-02 05:23:00,11800.3736946
2018-01-02 05:24:00,11819.1766071
2018-01-02 05:25:00,11816.0427883
2018-01-02 05:26:00,11809.7751508
2018-01-02 05:27:00,11803.5075133
2018-01-02 05:28:00,11790.9722383
2018-01-02 05:29:00,11790.9722383
2018-01-02 05:30:00,11784.7046008
2018-01-02 05:31:00,11790.9722383
2018-01-02 05:32:00,11797.2398758
2018-01-02 05:33:00,11790.9722383
2018-01-02 05:34:00,11797.2398758
2018-01-02 05:35:00,11809.7751508
2018-01-02 05:36:00,11809.7751508
2018-01-02 05:37:00,11812.9089696
2018-01-02 05:38:00,11809.7751508
2018-01-02 05:39:00,11819.1766071
2018-01-02 05:40:00,11816.0427883
2018-01-02 05:41:00,11822.3104258
2018-01-02 05:42:00,11828.5780633
2018-01-02 05:43:00,11822.3104258
2018-01-02 05:44:00,11816.0427883
2018-01-02 05:45:00,11822.3104258
2018-01-02 05:46:00,11816.0427883
2018-01-02 05:47:00,11822.3104258
2018-01-02 05:48:00,11812.9089696
2018-01-02 05:49:00,11816.0427883
2018-01-02 05:50:00,11816.0427883
2018-01-02 05:51:00,11816.0427883
2018-01-02 05:52:00,11822.3104258
2018-01-02 05:53:00,11822.3104258
2018-01-02 05:54:00,11822.3104258
2018-01-02 05:55:00,11828.5780633
2018-01-02 05:56:00,11853.6486133
2018-01-02 05:57:00,11872.4515258
2018-01-02 05:58:00,11853.6486133
2018-01-02 05:59:00,11850.5147946
2018-01-02 06:00:00,11841.1133383
2018-01-02 06:01:00,11834.8457008
2018-01-02 06:02:00,11841.1133383
2018-01-02 06:03:00,11853.6486133
2018-01-02 06:04:00,11850.5147946
2018-01-02 06:05:00,11859.9162508
2018-01-02 06:06:00,11859.9162508
2018-01-02 06:07:00,11863.0500696
2018-01-02 06:08:00,11866.1838883
2018-01-02 06:09:00,11859.9162508
2018-01-02 06:10:00,11859.9162508
2018-01-02 06:11:00,11859.9162508
2018-01-02 06:12:00,11853.6486133
2018-01-02 06:13:00,11859.9162508
2018-01-02 06:14:00,11863.0500696
2018-01-02 06:15:00,11872.4515258
2018-01-02 06:16:00,11872.4515258
2018-01-02 06:17:00,11869.3177071
2018-01-02 06:18:00,11872.4515258
2018-01-02 06:19:00,11878.7191633
2018-01-02 06:20:00,11878.7191633
2018-01-02 06:21:00,11878.7191633
2018-01-02 06:22:00,11884.9868008
2018-01-02 06:23:00,11884.9868008
2018-01-02 06:24:00,11872.4515258
2018-01-02 06:25:00,11878.7191633
2018-01-02 06:26:00,11878.7191633
2018-01-02 06:27:00,11891.2544383
2018-01-02 06:28:00,11891.2544383
2018-01-02 06:29:00,11891.2544383
2018-01-02 06:30:00,11888.1206196
2018-01-02 06:31:00,11878.7191633
2018-01-02 06:32:00,11872.4515258
2018-01-02 06:33:00,11872.4515258
2018-01-02 06:34:00,11859.9162508
2018-01-02 06:35:00,11859.9162508
2018-01-02 06:36:00,11859.9162508
2018-01-02 06:37:00,11859.9162508
2018-01-02 06:38:00,11859.9162508
2018-01-02 06:39:00,11859.9162508
2018-01-02 06:40:00,11866.1838883
2018-01-02 06:41:00,11866.1838883
2018-01-02 06:42:00,11872.4515258
2018-01-02 06:43:00,11872.4515258
2018-01-02 06:44:00,11872.4515258
2018-01-02 06:45:00,11878.7191633
2018-01-02 06:46:00,11866.1838883
2018-01-02 06:47:00,11859.9162508
2018-01-02 06:48:00,11859.9162508
2018-01-02 06:49:00,11853.6486133
2018-01-02 06:50:00,11853.6486133
2018-01-02 06:51:00,11859.9162508
2018-01-02 06:52:00,11859.9162508
2018-01-02 06:53:00,11853.6486133
2018-01-02 06:54:00,11853.6486133
2018-01-02 06:55:00,11859.9162508
2018-01-02 06:56:00,11859.9162508
2018-01-02 06:57:00,11866.1838883
2018-01-02 06:58:00,11866.1838883
2018-01-02 06:59:00,11866.1838883
2018-01-02 07:00:00,11872.4515258
2018-01-02 07:01:00,11872.4515258
2018-01-02 07:02:00,11884.9868008
2018-01-02 07:03:00,11891.2544383
2018-01-02 07:04:00,11891.2544383
2018-01-02 07:05:00,11891.2544383
2018-01-02 07:06:00,11891.2544383
2018-01-02 07:07:00,11884.9868008
2018-01-02 07:08:00,11884.9868008
2018-01-02 07:09:00,11891.2544383
2018-01-02 07:10:00,11894.3882571
2018-01-02 07:11:00,11897.5220758
2018-01-02 07:12:00,11897.5220758
2018-01-02 07:13:00,11891.2544383
2018-01-02 07:14:00,11884.9868008
2018-01-02 07:15:00,11884.9868008
2018-01-02 07:16:00,11884.9868008
2018-01-02 07:17:00,11891.2544383
2018-01-02 07:18:00,11897.5220758
2018-01-02 07:19:00,11894.3882571
2018-01-02 07:20:00,11897.5220758
2018-01-02 07:21:00,11910.0573508
2018-01-02 07:22:00,11910.0573508
2018-01-02 07:23:00,11919.4588071
2018-01-02 07:24:00,11922.5926258
2018-01-02 07:25:00,11931.9940821
2018-01-02 07:26:00,11928.8602633
2018-01-02 07:27:00,11935.1279008
2018-01-02 07:28:00,11928.8602633
2018-01-02 07:29:00,11916.3249883
2018-01-02 07:30:00,11922.5926258
2018-01-02 07:31:00,11922.5926258
2018-01-02 07:32:00,11922.5926258
2018-01-02 07:33:00,11922.5926258
2018-01-02 07:34:00,11916.3249883
2018-01-02 07:35:00,11916.3249883
2018-01-02 07:36:00,11922.5926258
2018-01-02 07:37:00,11922.5926258
2018-01-02 07:38:00,11922.5926258
2018-01-02 07:39:00,11928.8602633
2018-01-02 07:40:00,11938.2617196
2018-01-02 07:41:00,11935.1279008
2018-01-02 07:42:00,11928.8602633
2018-01-02 07:43:00,11928.8602633
2018-01-02 07:44:00,11922.5926258
2018-01-02 07:45:00,11922.5926258
2018-01-02 07:46:00,11916.3249883
2018-01-02 07:47:00,11903.7897133
2018-01-02 07:48:00,11910.0573508
2018-01-02 07:49:00,11897.5220758
2018-01-02 07:50:00,11910.0573508
2018-01-02 07:51:00,11910.0573508
2018-01-02 07:52:00,11897.5220758
2018-01-02 07:53:00,11897.5220758
2018-01-02 07:54:00,11897.5220758
2018-01-02 07:55:00,11900.6558946
2018-01-02 07:56:00,11903.7897133
2018-01-02 07:57:00,11903.7897133
2018-01-02 07:58:00,11903.7897133
2018-01-02 07:59:00,11894.3882571
2018-01-02 08:00:00,11884.9868008
2018-01-02 08:01:00,11884.9868008
2018-01-02 08:02:00,11878.7191633
2018-01-02 08:03:00,11866.1838883
2018-01-02 08:04:00,11866.1838883
2018-01-02 08:05:00,11878.7191633
2018-01-02 08:06:00,11884.9868008
2018-01-02 08:07:00,11884.9868008
2018-01-02 08:08:00,11878.7191633
2018-01-02 08:09:00,11891.2544383
2018-01-02 08:10:00,11891.2544383
2018-01-02 08:11:00,11891.2544383
2018-01-02 08:12:00,11891.2544383
2018-01-02 08:13:00,11878.7191633
2018-01-02 08:14:00,11847.3809758
2018-01-02 08:15:00,11859.9162508
2018-01-02 08:16:00,11853.6486133
2018-01-02 08:17:00,11866.1838883
2018-01-02 08:18:00,11872.4515258
2018-01-02 08:19:00,11878.7191633
2018-01-02 08:20:00,11878.7191633
2018-01-02 08:21:00,11859.9162508
2018-01-02 08:22:00,11859.9162508
2018-01-02 08:23:00,11847.3809758
2018-01-02 08:24:00,11841.1133383
2018-01-02 08:25:00,11847.3809758
2018-01-02 08:26:00,11847.3809758
2018-01-02 08:27:00,11847.3809758
2018-01-02 08:28:00,11847.3809758
2018-01-02 08:29:00,11822.3104258
2018-01-02 08:30:00,11797.2398758
2018-01-02 08:31:00,11797.2398758
2018-01-02 08:32:00,11797.2398758
2018-01-02 08:33:00,11790.9722383
2018-01-02 08:34:00,11797.2398758
2018-01-02 08:35:00,11784.7046008
2018-01-02 08:36:00,11790.9722383
2018-01-02 08:37:00,11790.9722383
2018-01-02 08:38:00,11797.2398758
2018-01-02 08:39:00,11790.9722383
2018-01-02 08:40:00,11790.9722383
2018-01-02 08:41:00,11790.9722383
2018-01-02 08:42:00,11797.2398758
2018-01-02 08:43:00,11797.2398758
2018-01-02 08:44:00,11803.5075133
2018-01-02 08:45:00,11797.2398758
2018-01-02 08:46:00,11800.3736946
2018-01-02 08:47:00,11803.5075133
2018-01-02 08:48:00,11803.5075133
2018-01-02 08:49:00,11797.2398758
2018-01-02 08:50:00,11809.7751508
2018-01-02 08:51:00,11809.7751508
2018-01-02 08:52:00,11803.5075133
2018-01-02 08:53:00,11784.7046008
2018-01-02 08:54:00,11784.7046008
2018-01-02 08:55:00,11765.9016883
2018-01-02 08:56:00,11778.4369633
2018-01-02 08:57:00,11797.2398758
2018-01-02 08:58:00,11809.7751508
2018-01-02 08:59:00,11809.7751508
2018-01-02 09:00:00,11816.0427883
2018-01-02 09:01:00,11828.5780633
2018-01-02 09:02:00,11841.1133383
2018-01-02 09:03:00,11828.5780633
2018-01-02 09:04:00,11853.6486133
2018-01-02 09:05:00,11866.1838883
2018-01-02 09:06:00,11878.7191633
2018-01-02 09:07:00,11872.4515258
2018-01-02 09:08:00,11872.4515258
2018-01-02 09:09:00,11897.5220758
2018-01-02 09:10:00,11903.7897133
2018-01-02 09:11:00,11878.7191633
2018-01-02 09:12:00,11884.9868008
2018-01-02 09:13:00,11878.7191633
2018-01-02 09:14:00,11878.7191633
2018-01-02 09:15:00,11884.9868008
2018-01-02 09:16:00,11903.7897133
2018-01-02 09:17:00,11903.7897133
2018-01-02 09:18:00,11910.0573508
2018-01-02 09:19:00,11910.0573508
2018-01-02 09:20:00,11922.5926258
2018-01-02 09:21:00,11941.3955383
2018-01-02 09:22:00,11947.6631758
2018-01-02 09:23:00,11941.3955383
2018-01-02 09:24:00,11922.5926258
2018-01-02 09:25:00,11953.9308133
2018-01-02 09:26:00,11935.1279008
2018-01-02 09:27:00,11941.3955383
2018-01-02 09:28:00,11941.3955383
2018-01-02 09:29:00,11947.6631758
2018-01-02 09:30:00,11935.1279008
2018-01-02 09:31:00,11935.1279008
2018-01-02 09:32:00,11922.5926258
2018-01-02 09:33:00,11903.7897133
2018-01-02 09:34:00,11903.7897133
2018-01-02 09:35:00,11916.3249883
2018-01-02 09:36:00,11953.9308133
2018-01-02 09:37:00,11928.8602633
2018-01-02 09:38:00,11916.3249883
2018-01-02 09:39:00,11916.3249883
2018-01-02 09:40:00,11897.5220758
2018-01-02 09:41:00,11884.9868008
2018-01-02 09:42:00,11878.7191633
2018-01-02 09:43:00,11866.1838883
2018-01-02 09:44:00,11853.6486133
2018-01-02 09:45:00,11866.1838883
2018-01-02 09:46:00,11878.7191633
2018-01-02 09:47:00,11878.7191633
2018-01-02 09:48:00,11872.4515258
2018-01-02 09:49:00,11866.1838883
2018-01-02 09:50:00,11859.9162508
2018-01-02 09:51:00,11853.6486133
2018-01-02 09:52:00,11853.6486133
2018-01-02 09:53:00,11872.4515258
2018-01-02 09:54:00,11853.6486133
2018-01-02 09:55:00,11878.7191633
2018-01-02 09:56:00,11878.7191633
2018-01-02 09:57:00,11872.4515258
2018-01-02 09:58:00,11866.1838883
2018-01-02 09:59:00,11859.9162508
2018-01-02 10:00:00,11853.6486133
2018-01-02 10:01:00,11847.3809758
2018-01-02 10:02:00,11859.9162508
2018-01-02 10:03:00,11847.3809758
2018-01-02 10:04:00,11853.6486133
2018-01-02 10:05:00,11847.3809758
2018-01-02 10:06:00,11853.6486133
2018-01-02 10:07:00,11853.6486133
2018-01-02 10:08:00,11853.6486133
2018-01-02 10:09:00,11853.6486133
2018-01-02 10:10:00,11853.6486133
2018-01-02 10:11:00,11847.3809758
2018-01-02 10:12:00,11853.6486133
2018-01-02 10:13:00,11872.4515258
2018-01-02 10:14:00,11891.2544383
2018-01-02 10:15:00,11878.7191633
2018-01-02 10:16:00,11872.4515258
2018-01-02 10:17:00,11878.7191633
2018-01-02 10:18:00,11878.7191633
2018-01-02 10:19:00,11866.1838883
2018-01-02 10:20:00,11841.1133383
2018-01-02 10:21:00,11853.6486133
2018-01-02 10:22:00,11816.0427883
2018-01-02 10:23:00,11772.1693258
2018-01-02 10:24:00,11790.9722383
2018-01-03 01:59:00,11900.6558946
2018-01-03 02:00:00,11941.3955383
2018-01-03 02:01:00,11947.6631758
2018-01-03 02:02:00,11972.7337258
2018-01-03 02:03:00,12010.3395508
2018-01-03 02:04:00,12016.6071883
2018-01-03 02:05:00,12054.2130133
2018-01-03 02:06:00,12066.7482883
2018-01-03 02:07:00,12076.1497446
2018-01-03 02:08:00,12085.5512008
2018-01-03 02:09:00,12073.0159258
2018-01-03 02:10:00,12041.6777383
2018-01-03 02:11:00,12060.4806508
2018-01-03 02:12:00,12060.4806508
2018-01-03 02:13:00,12029.1424633
2018-01-03 02:14:00,12029.1424633
2018-01-03 02:15:00,12035.4101008
2018-01-03 02:16:00,12035.4101008
2018-01-03 02:17:00,12054.2130133
2018-01-03 02:18:00,12041.6777383
2018-01-03 02:19:00,12022.8748258
2018-01-03 02:20:00,12051.0791946
2018-01-03 02:21:00,12054.2130133
2018-01-03 02:22:00,12060.4806508
2018-01-03 02:23:00,12047.9453758
2018-01-03 02:24:00,12066.7482883
2018-01-03 02:25:00,12104.3541133
2018-01-03 02:26:00,12104.3541133
2018-01-03 02:27:00,12098.0864758
2018-01-03 02:28:00,12098.0864758
2018-01-03 02:29:00,12066.7482883
2018-01-03 02:30:00,12069.8821071
2018-01-03 02:31:00,12044.8115571
2018-01-03 02:32:00,12047.9453758
2018-01-03 02:33:00,12029.1424633
2018-01-03 02:34:00,12029.1424633
2018-01-03 02:35:00,12029.1424633
2018-01-03 02:36:00,12035.4101008
2018-01-03 02:37:00,12013.4733696
2018-01-03 02:38:00,12013.4733696
2018-01-03 02:39:00,12016.6071883
2018-01-03 02:40:00,12010.3395508
2018-01-03 02:41:00,12010.3395508
2018-01-03 02:42:00,12029.1424633
2018-01-03 02:43:00,12035.4101008
2018-01-03 02:44:00,12022.8748258
2018-01-03 02:45:00,12029.1424633
2018-01-03 02:46:00,12022.8748258
2018-01-03 02:47:00,12060.4806508
2018-01-03 02:48:00,12066.7482883
2018-01-03 02:49:00,12054.2130133
2018-01-03 02:50:00,12022.8748258
2018-01-03 02:51:00,12047.9453758
2018-01-03 02:52:00,12054.2130133
2018-01-03 02:53:00,12051.0791946
2018-01-03 02:54:00,12047.9453758
2018-01-03 02:55:00,12026.0086446
2018-01-03 02:56:00,12004.0719133
2018-01-03 02:57:00,12051.0791946
2018-01-03 02:58:00,12047.9453758
2018-01-03 02:59:00,12054.2130133
2018-01-03 03:00:00,12073.0159258
2018-01-03 03:01:00,12066.7482883
2018-01-03 03:02:00,12079.2835633
2018-01-03 03:03:00,12066.7482883
2018-01-03 03:04:00,12066.7482883
2018-01-03 03:05:00,12085.5512008
2018-01-03 03:06:00,12110.6217508
2018-01-03 03:07:00,12123.1570258
2018-01-03 03:08:00,12076.1497446
2018-01-03 03:09:00,12073.0159258
2018-01-03 03:10:00,12063.6144696
2018-01-03 03:11:00,12060.4806508
2018-01-03 03:12:00,12060.4806508
2018-01-03 03:13:00,12060.4806508
2018-01-03 03:14:00,12073.0159258
2018-01-03 03:15:00,12063.6144696
2018-01-03 03:16:00,12073.0159258
2018-01-03 03:17:00,12060.4806508
2018-01-03 03:18:00,12060.4806508
2018-01-03 03:19:00,12079.2835633
2018-01-03 03:20:00,12091.8188383
2018-01-03 03:21:00,12079.2835633
2018-01-03 03:22:00,12079.2835633
2018-01-03 03:23:00,12073.0159258
2018-01-03 03:24:00,12057.3468321
2018-01-03 03:25:00,12041.6777383
2018-01-03 03:26:00,12035.4101008
2018-01-03 03:27:00,12038.5439196
2018-01-03 03:28:00,12044.8115571
2018-01-03 03:29:00,12047.9453758
2018-01-03 03:30:00,12041.6777383
2018-01-03 03:31:00,12047.9453758
2018-01-03 03:32:00,12029.1424633
2018-01-03 03:33:00,12029.1424633
2018-01-03 03:34:00,12035.4101008
2018-01-03 03:35:00,12007.2057321
2018-01-03 03:36:00,11960.1984508
2018-01-03 03:37:00,11991.5366383
2018-01-03 03:38:00,12004.0719133
2018-01-03 03:39:00,12004.0719133
2018-01-03 03:40:00,12004.0719133
2018-01-03 03:41:00,11997.8042758
2018-01-03 03:42:00,12004.0719133
2018-01-03 03:43:00,12016.6071883
2018-01-03 03:44:00,12019.7410071
2018-01-03 03:45:00,12016.6071883
2018-01-03 03:46:00,11997.8042758
2018-01-03 03:47:00,12019.7410071
2018-01-03 03:48:00,12029.1424633
2018-01-03 03:49:00,12035.4101008
2018-01-03 03:50:00,12035.4101008
2018-01-03 03:51:00,12041.6777383
2018-01-03 03:52:00,12035.4101008
2018-01-03 03:53:00,12044.8115571
2018-01-03 03:54:00,12054.2130133
2018-01-03 03:55:00,12047.9453758
2018-01-03 03:56:00,12047.9453758
2018-01-03 03:57:00,12022.8748258
2018-01-03 03:58:00,12029.1424633
2018-01-03 03:59:00,12029.1424633
2018-01-03 04:00:00,12041.6777383
2018-01-03 04:01:00,12026.0086446
2018-01-03 04:02:00,12016.6071883
2018-01-03 04:03:00,12010.3395508
2018-01-03 04:04:00,12010.3395508
2018-01-03 04:05:00,11997.8042758
2018-01-03 04:06:00,12010.3395508
2018-01-03 04:07:00,11997.8042758
2018-01-03 04:08:00,11991.5366383
2018-01-03 04:09:00,11985.2690008
2018-01-03 04:10:00,11997.8042758
2018-01-03 04:11:00,12004.0719133
2018-01-03 04:12:00,11991.5366383
2018-01-03 04:13:00,11997.8042758
2018-01-03 04:14:00,12004.0719133
2018-01-03 04:15:00,12004.0719133
2018-01-03 04:16:00,12004.0719133
2018-01-03 04:17:00,12004.0719133
2018-01-03 04:18:00,12004.0719133
2018-01-03 04:19:00,12004.0719133
2018-01-03 04:20:00,11991.5366383
2018-01-03 04:21:00,11991.5366383
2018-01-03 04:22:00,11985.2690008
2018-01-03 04:23:00,11979.0013633
2018-01-03 04:24:00,11972.7337258
2018-01-03 04:25:00,11966.4660883
2018-01-03 04:26:00,11979.0013633
2018-01-03 04:27:00,11997.8042758
2018-01-03 04:28:00,12010.3395508
2018-01-03 04:29:00,11997.8042758
2018-01-03 04:30:00,12004.0719133
2018-01-03 04:31:00,12007.2057321
2018-01-03 04:32:00,12004.0719133
2018-01-03 04:33:00,11997.8042758
2018-01-03 04:34:00,11991.5366383
2018-01-03 04:35:00,11985.2690008
2018-01-03 04:36:00,11972.7337258
2018-01-03 04:37:00,11972.7337258
2018-01-03 04:38:00,11979.0013633
2018-01-03 04:39:00,11985.2690008
2018-01-03 04:40:00,11997.8042758
2018-01-03 04:41:00,11979.0013633
2018-01-03 04:42:00,11979.0013633
2018-01-03 04:43:00,11979.0013633
2018-01-03 04:44:00,11966.4660883
2018-01-03 04:45:00,11966.4660883
2018-01-03 04:46:00,11966.4660883
2018-01-03 04:47:00,11966.4660883
2018-01-03 04:48:00,11966.4660883
2018-01-03 04:49:00,11953.9308133
2018-01-03 04:50:00,11966.4660883
2018-01-03 04:51:00,11960.1984508
2018-01-03 04:52:00,11960.1984508
2018-01-03 04:53:00,11966.4660883
2018-01-03 04:54:00,11979.0013633
2018-01-03 04:55:00,11997.8042758
2018-01-03 04:56:00,11979.0013633
2018-01-03 04:57:00,11972.7337258
2018-01-03 04:58:00,11966.4660883
2018-01-03 04:59:00,11972.7337258
2018-01-03 05:00:00,11966.4660883
2018-01-03 05:01:00,11972.7337258
2018-01-03 05:02:00,11960.1984508
2018-01-03 05:03:00,11941.3955383
2018-01-03 05:04:00,11935.1279008
2018-01-03 05:05:00,11935.1279008
2018-01-03 05:06:00,11947.6631758
2018-01-03 05:07:00,11947.6631758
2018-01-03 05:08:00,11947.6631758
2018-01-03 05:09:00,11947.6631758
2018-01-03 05:10:00,11953.9308133
2018-01-03 05:11:00,11953.9308133
2018-01-03 05:12:00,11953.9308133
2018-01-03 05:13:00,11935.1279008
2018-01-03 05:14:00,11935.1279008
2018-01-03 05:15:00,11928.8602633
2018-01-03 05:16:00,11922.5926258
2018-01-03 05:17:00,11910.0573508
2018-01-03 05:18:00,11916.3249883
2018-01-03 05:19:00,11910.0573508
2018-01-03 05:20:00,11913.1911696
2018-01-03 05:21:00,11916.3249883
2018-01-03 05:22:00,11903.7897133
2018-01-03 05:23:00,11928.8602633
2018-01-03 05:24:00,11941.3955383
2018-01-03 05:25:00,11941.3955383
2018-01-03 05:26:00,11947.6631758
2018-01-03 05:27:00,11935.1279008
2018-01-03 05:28:00,11922.5926258
2018-01-03 05:29:00,11916.3249883
2018-01-03 05:30:00,11897.5220758
2018-01-03 05:31:00,11903.7897133
2018-01-03 05:32:00,11897.5220758
2018-01-03 05:33:00,11903.7897133
2018-01-03 05:34:00,11910.0573508
2018-01-03 05:35:00,11910.0573508
2018-01-03 05:36:00,11903.7897133
2018-01-03 05:37:00,11897.5220758
2018-01-03 05:38:00,11891.2544383
2018-01-03 05:39:00,11878.7191633
2018-01-03 05:40:00,11891.2544383
2018-01-03 05:41:00,11891.2544383
2018-01-03 05:42:00,11910.0573508
2018-01-03 05:43:00,11916.3249883
2018-01-03 05:44:00,11916.3249883
2018-01-03 05:45:00,11910.0573508
2018-01-03 05:46:00,11922.5926258
2018-01-03 05:47:00,11916.3249883
2018-01-03 05:48:00,11910.0573508
2018-01-03 05:49:00,11910.0573508
2018-01-03 05:50:00,11897.5220758
2018-01-03 05:51:00,11897.5220758
2018-01-03 05:52:00,11891.2544383
2018-01-03 05:53:00,11910.0573508
2018-01-03 05:54:00,11910.0573508
2018-01-03 05:55:00,11903.7897133
2018-01-03 05:56:00,11903.7897133
2018-01-03 05:57:00,11903.7897133
2018-01-03 05:58:00,11897.5220758
2018-01-03 05:59:00,11916.3249883
2018-01-03 06:00:00,11903.7897133
2018-01-03 06:01:00,11903.7897133
2018-01-03 06:02:00,11903.7897133
2018-01-03 06:03:00,11897.5220758
2018-01-03 06:04:00,11897.5220758
2018-01-03 06:05:00,11891.2544383
2018-01-03 06:06:00,11891.2544383
2018-01-03 06:07:00,11866.1838883
2018-01-03 06:08:00,11866.1838883
2018-01-03 06:09:00,11866.1838883
2018-01-03 06:10:00,11878.7191633
2018-01-03 06:11:00,11872.4515258
2018-01-03 06:12:00,11859.9162508
2018-01-03 06:13:00,11866.1838883
2018-01-03 06:14:00,11853.6486133
2018-01-03 06:15:00,11859.9162508
2018-01-03 06:16:00,11853.6486133
2018-01-03 06:17:00,11859.9162508
2018-01-03 06:18:00,11866.1838883
2018-01-03 06:19:00,11859.9162508
2018-01-03 06:20:00,11859.9162508
2018-01-03 06:21:00,11859.9162508
2018-01-03 06:22:00,11859.9162508
2018-01-03 06:23:00,11859.9162508
2018-01-03 06:24:00,11853.6486133
2018-01-03 06:25:00,11859.9162508
2018-01-03 06:26:00,11853.6486133
2018-01-03 06:27:00,11853.6486133
2018-01-03 06:28:00,11847.3809758
2018-01-03 06:29:00,11847.3809758
2018-01-03 06:30:00,11847.3809758
2018-01-03 06:31:00,11853.6486133
2018-01-03 06:32:00,11853.6486133
2018-01-03 06:33:00,11853.6486133
2018-01-03 06:34:00,11853.6486133
2018-01-03 06:35:00,11872.4515258
2018-01-03 06:36:00,11872.4515258
2018-01-03 06:37:00,11872.4515258
2018-01-03 06:38:00,11866.1838883
2018-01-03 06:39:00,11859.9162508
2018-01-03 06:40:00,11847.3809758
2018-01-03 06:41:00,11853.6486133
2018-01-03 06:42:00,11853.6486133
2018-01-03 06:43:00,11847.3809758
2018-01-03 06:44:00,11847.3809758
2018-01-03 06:45:00,11847.3809758
2018-01-03 06:46:00,11828.5780633
2018-01-03 06:47:00,11834.8457008
2018-01-03 06:48:00,11841.1133383
2018-01-03 06:49:00,11847.3809758
2018-01-03 06:50:00,11859.9162508
2018-01-03 06:51:00,11872.4515258
2018-01-03 06:52:00,11884.9868008
2018-01-03 06:53:00,11884.9868008
2018-01-03 06:54:00,11884.9868008
2018-01-03 06:55:00,11891.2544383
2018-01-03 06:56:00,11884.9868008
2018-01-03 06:57:00,11878.7191633
2018-01-03 06:58:00,11878.7191633
2018-01-03 06:59:00,11872.4515258
2018-01-03 07:00:00,11878.7191633
2018-01-03 07:01:00,11872.4515258
2018-01-03 07:02:00,11859.9162508
2018-01-03 07:03:00,11866.1838883
2018-01-03 07:04:00,11847.3809758
2018-01-03 07:05:00,11847.3809758
2018-01-03 07:06:00,11853.6486133
2018-01-03 07:07:00,11853.6486133
2018-01-03 07:08:00,11841.1133383
2018-01-03 07:09:00,11847.3809758
2018-01-03 07:10:00,11853.6486133
2018-01-03 07:11:00,11859.9162508
2018-01-03 07:12:00,11853.6486133
2018-01-03 07:13:00,11847.3809758
2018-01-03 07:14:00,11841.1133383
2018-01-03 07:15:00,11828.5780633
2018-01-03 07:16:00,11834.8457008
2018-01-03 07:17:00,11834.8457008
2018-01-03 07:18:00,11834.8457008
2018-01-03 07:19:00,11834.8457008
2018-01-03 07:20:00,11834.8457008
2018-01-03 07:21:00,11834.8457008
2018-01-03 07:22:00,11834.8457008
2018-01-03 07:23:00,11859.9162508
2018-01-03 07:24:00,11841.1133383
2018-01-03 07:25:00,11847.3809758
2018-01-03 07:26:00,11847.3809758
2018-01-03 07:27:00,11847.3809758
2018-01-03 07:28:00,11841.1133383
2018-01-03 07:29:00,11834.8457008
2018-01-03 07:30:00,11834.8457008
2018-01-03 07:31:00,11834.8457008
2018-01-03 07:32:00,11834.8457008
2018-01-03 07:33:00,11834.8457008
2018-01-03 07:34:00,11841.1133383
2018-01-03 07:35:00,11834.8457008
2018-01-03 07:36:00,11834.8457008
2018-01-03 07:37:00,11834.8457008
2018-01-03 07:38:00,11828.5780633
2018-01-03 07:39:00,11822.3104258
2018-01-03 07:40:00,11822.3104258
2018-01-03 07:41:00,11816.0427883
2018-01-03 07:42:00,11816.0427883
2018-01-03 07:43:00,11828.5780633
2018-01-03 07:44:00,11828.5780633
2018-01-03 07:45:00,11834.8457008
2018-01-03 07:46:00,11834.8457008
2018-01-03 07:47:00,11834.8457008
2018-01-03 07:48:00,11841.1133383
2018-01-03 07:49:00,11828.5780633
2018-01-03 07:50:00,11803.5075133
2018-01-03 07:51:00,11809.7751508
2018-01-03 07:52:00,11803.5075133
2018-01-03 07:53:00,11803.5075133
2018-01-03 07:54:00,11822.3104258
2018-01-03 07:55:00,11822.3104258
2018-01-03 07:56:00,11822.3104258
2018-01-03 07:57:00,11822.3104258
2018-01-03 07:58:00,11822.3104258
2018-01-03 07:59:00,11822.3104258
2018-01-03 08:00:00,11822.3104258
2018-01-03 08:01:00,11834.8457008
2018-01-03 08:02:00,11834.8457008
2018-01-03 08:03:00,11828.5780633
2018-01-03 08:04:00,11828.5780633
2018-01-03 08:05:00,11841.1133383
2018-01-03 08:06:00,11841.1133383
2018-01-03 08:07:00,11847.3809758
2018-01-03 08:08:00,11847.3809758
2018-01-03 08:09:00,11853.6486133
