,MX
2018-07-30 06:04:00,26059.3533841
2018-07-30 06:05:00,26060.7675111
2018-07-30 06:06:00,26060.7675111
2018-07-30 06:07:00,26063.5957651
2018-07-30 06:08:00,26065.0098921
2018-07-30 06:09:00,26066.4240191
2018-07-30 06:10:00,26066.4240191
2018-07-30 06:11:00,26062.1816381
2018-07-30 06:12:00,26063.5957651
2018-07-30 06:13:00,26059.3533841
2018-07-30 06:14:00,26066.4240191
2018-07-30 06:15:00,26060.7675111
2018-07-30 06:16:00,26060.7675111
2018-07-30 06:17:00,26063.5957651
2018-07-30 06:18:00,26057.9392571
2018-07-30 06:19:00,26056.5251301
2018-07-30 06:20:00,26055.1110031
2018-07-30 06:21:00,26055.1110031
2018-07-30 06:22:00,26052.2827491
2018-07-30 06:23:00,26053.6968761
2018-07-30 06:24:00,26052.2827491
2018-07-30 06:25:00,26053.6968761
2018-07-30 06:26:00,26038.1414791
2018-07-30 06:27:00,26038.1414791
2018-07-30 06:28:00,26045.2121141
2018-07-30 06:29:00,26049.4544951
2018-07-30 06:30:00,26052.2827491
2018-07-30 06:31:00,26053.6968761
2018-07-30 06:32:00,26053.6968761
2018-07-30 06:33:00,26055.1110031
2018-07-30 06:34:00,26055.1110031
2018-07-30 06:35:00,26052.2827491
2018-07-30 06:36:00,26050.8686221
2018-07-30 06:37:00,26043.7979871
2018-07-30 06:38:00,26049.4544951
2018-07-30 06:39:00,26050.8686221
2018-07-30 06:40:00,26043.7979871
2018-07-30 06:41:00,26040.9697331
2018-07-30 06:42:00,26043.7979871
2018-07-30 06:43:00,26053.6968761
2018-07-30 06:44:00,26043.7979871
2018-07-30 06:45:00,26043.7979871
2018-07-30 06:46:00,26043.7979871
2018-07-30 06:47:00,26046.6262411
2018-07-30 06:48:00,26049.4544951
2018-07-30 06:49:00,26050.8686221
2018-07-30 06:50:00,26043.7979871
2018-07-30 06:51:00,26042.3838601
2018-07-30 06:52:00,26048.0403681
2018-07-30 06:53:00,26057.9392571
2018-07-30 06:54:00,26050.8686221
2018-07-30 06:55:00,26043.7979871
2018-07-30 06:56:00,26043.7979871
2018-07-30 06:57:00,26042.3838601
2018-07-30 06:58:00,26042.3838601
2018-07-30 06:59:00,26049.4544951
2018-07-30 07:00:00,26049.4544951
2018-07-30 07:01:00,26050.8686221
2018-07-30 07:02:00,26057.9392571
2018-07-30 07:03:00,26065.0098921
2018-07-30 07:04:00,26067.8381461
2018-07-30 07:05:00,26062.1816381
2018-07-30 07:06:00,26059.3533841
2018-07-30 07:07:00,26055.1110031
2018-07-30 07:08:00,26056.5251301
2018-07-30 07:09:00,26060.7675111
2018-07-30 07:10:00,26067.8381461
2018-07-30 07:11:00,26069.2522731
2018-07-30 07:12:00,26066.4240191
2018-07-30 07:13:00,26069.2522731
2018-07-30 07:14:00,26069.2522731
2018-07-30 07:15:00,26077.7370351
2018-07-30 07:16:00,26070.6664001
2018-07-30 07:17:00,26074.9087811
2018-07-30 07:18:00,26076.3229081
2018-07-30 07:19:00,26076.3229081
2018-07-30 07:20:00,26076.3229081
2018-07-30 07:21:00,26069.2522731
2018-07-30 07:22:00,26074.9087811
2018-07-30 07:23:00,26077.7370351
2018-07-30 07:24:00,26080.5652891
2018-07-30 07:25:00,26080.5652891
2018-07-30 07:26:00,26083.3935431
2018-07-30 07:27:00,26080.5652891
2018-07-30 07:28:00,26074.9087811
2018-07-30 07:29:00,26074.9087811
2018-07-30 07:30:00,26074.9087811
2018-07-30 07:31:00,26077.7370351
2018-07-30 07:32:00,26086.2217971
2018-07-30 07:33:00,26089.0500511
2018-07-30 07:34:00,26079.1511621
2018-07-30 07:35:00,26076.3229081
2018-07-30 07:36:00,26079.1511621
2018-07-30 07:37:00,26080.5652891
2018-07-30 07:38:00,26080.5652891
2018-07-30 07:39:00,26076.3229081
2018-07-30 07:40:00,26062.1816381
2018-07-30 07:41:00,26072.0805271
2018-07-30 07:42:00,26067.8381461
2018-07-30 07:43:00,26069.2522731
2018-07-30 07:44:00,26069.2522731
2018-07-30 07:45:00,26072.0805271
2018-07-30 07:46:00,26072.0805271
2018-07-30 07:47:00,26069.2522731
2018-07-30 07:48:00,26066.4240191
2018-07-30 07:49:00,26070.6664001
2018-07-30 07:50:00,26070.6664001
2018-07-30 07:51:00,26070.6664001
2018-07-30 07:52:00,26069.2522731
2018-07-30 07:53:00,26070.6664001
2018-07-30 07:54:00,26069.2522731
2018-07-30 07:55:00,26069.2522731
2018-07-30 07:56:00,26069.2522731
2018-07-30 07:57:00,26069.2522731
2018-07-30 07:58:00,26060.7675111
2018-07-30 07:59:00,26056.5251301
2018-07-30 08:00:00,26057.9392571
2018-07-30 08:01:00,26059.3533841
2018-07-30 08:02:00,26059.3533841
2018-07-30 08:03:00,26060.7675111
2018-07-30 08:04:00,26063.5957651
2018-07-30 08:05:00,26069.2522731
2018-07-30 08:06:00,26072.0805271
2018-07-30 08:07:00,26072.0805271
2018-07-30 08:08:00,26069.2522731
2018-07-30 08:09:00,26070.6664001
2018-07-30 08:10:00,26069.2522731
2018-07-30 08:11:00,26069.2522731
2018-07-30 08:12:00,26069.2522731
2018-07-30 08:13:00,26067.8381461
2018-07-30 08:14:00,26067.8381461
2018-07-30 08:15:00,26060.7675111
2018-07-30 08:16:00,26060.7675111
2018-07-30 08:17:00,26052.2827491
2018-07-30 08:18:00,26055.1110031
2018-07-30 08:19:00,26059.3533841
2018-07-30 08:20:00,26063.5957651
2018-07-30 08:21:00,26063.5957651
2018-07-30 08:22:00,26059.3533841
2018-07-30 08:23:00,26060.7675111
2018-07-30 08:24:00,26065.0098921
2018-07-30 08:25:00,26060.7675111
2018-07-30 08:26:00,26060.7675111
2018-07-30 08:27:00,26069.2522731
2018-07-30 08:28:00,26065.0098921
2018-07-30 08:29:00,26063.5957651
2018-07-30 08:30:00,26063.5957651
2018-07-30 08:31:00,26066.4240191
2018-07-30 08:32:00,26057.9392571
2018-07-30 08:33:00,26052.2827491
2018-07-30 08:34:00,26052.2827491
2018-07-30 08:35:00,26046.6262411
2018-07-30 08:36:00,26056.5251301
2018-07-30 08:37:00,26060.7675111
2018-07-30 08:38:00,26057.9392571
2018-07-30 08:39:00,26063.5957651
2018-07-30 08:40:00,26057.9392571
2018-07-30 08:41:00,26055.1110031
2018-07-30 08:42:00,26049.4544951
2018-07-30 08:43:00,26049.4544951
2018-07-30 08:44:00,26043.7979871
2018-07-30 08:45:00,26040.9697331
2018-07-30 08:46:00,26049.4544951
2018-07-30 08:47:00,26052.2827491
2018-07-30 08:48:00,26052.2827491
2018-07-30 08:49:00,26045.2121141
2018-07-30 08:50:00,26046.6262411
2018-07-30 08:51:00,26046.6262411
2018-07-30 08:52:00,26048.0403681
2018-07-30 08:53:00,26039.5556061
2018-07-30 08:54:00,26031.0708441
2018-07-30 08:55:00,26035.3132251
2018-07-30 08:56:00,26033.8990981
2018-07-30 08:57:00,26029.6567171
2018-07-30 08:58:00,26022.5860821
2018-07-30 08:59:00,26031.0708441
2018-07-30 09:00:00,26029.6567171
2018-07-30 09:01:00,26040.9697331
2018-07-30 09:02:00,26039.5556061
2018-07-30 09:03:00,26038.1414791
2018-07-30 09:04:00,26040.9697331
2018-07-30 09:05:00,26040.9697331
2018-07-30 09:06:00,26056.5251301
2018-07-30 09:07:00,26059.3533841
2018-07-30 09:08:00,26063.5957651
2018-07-30 09:09:00,26060.7675111
2018-07-30 09:10:00,26057.9392571
2018-07-30 09:11:00,26052.2827491
2018-07-30 09:12:00,26055.1110031
2018-07-30 09:13:00,26050.8686221
2018-07-30 09:14:00,26038.1414791
2018-07-30 09:15:00,26045.2121141
2018-07-30 09:16:00,26052.2827491
2018-07-30 09:17:00,26056.5251301
2018-07-30 09:18:00,26059.3533841
2018-07-30 09:19:00,26060.7675111
2018-07-30 09:20:00,26057.9392571
2018-07-30 09:21:00,26057.9392571
2018-07-30 09:22:00,26060.7675111
2018-07-30 09:23:00,26059.3533841
2018-07-30 09:24:00,26055.1110031
2018-07-30 09:25:00,26055.1110031
2018-07-30 09:26:00,26053.6968761
2018-07-30 09:27:00,26063.5957651
2018-07-30 09:28:00,26057.9392571
2018-07-30 09:29:00,26060.7675111
2018-07-30 09:30:00,26063.5957651
2018-07-30 09:31:00,26062.1816381
2018-07-30 09:32:00,26060.7675111
2018-07-30 09:33:00,26055.1110031
2018-07-30 09:34:00,26056.5251301
2018-07-30 09:35:00,26043.7979871
2018-07-30 09:36:00,26045.2121141
2018-07-30 09:37:00,26046.6262411
2018-07-30 09:38:00,26053.6968761
2018-07-30 09:39:00,26052.2827491
2018-07-30 09:40:00,26042.3838601
2018-07-30 09:41:00,26043.7979871
2018-07-30 09:42:00,26043.7979871
2018-07-30 09:43:00,26049.4544951
2018-07-30 09:44:00,26053.6968761
2018-07-30 09:45:00,26049.4544951
2018-07-30 09:46:00,26049.4544951
2018-07-30 09:47:00,26052.2827491
2018-07-30 09:48:00,26048.0403681
2018-07-30 09:49:00,26048.0403681
2018-07-30 09:50:00,26043.7979871
2018-07-30 09:51:00,26040.9697331
2018-07-30 09:52:00,26040.9697331
2018-07-30 09:53:00,26043.7979871
2018-07-30 09:54:00,26040.9697331
2018-07-30 09:55:00,26040.9697331
2018-07-30 09:56:00,26052.2827491
2018-07-30 09:57:00,26043.7979871
2018-07-30 09:58:00,26035.3132251
2018-07-30 09:59:00,26040.9697331
2018-07-30 10:00:00,26035.3132251
2018-07-30 10:01:00,26031.0708441
2018-07-30 10:02:00,26038.1414791
2018-07-30 10:03:00,26038.1414791
2018-07-30 10:04:00,26029.6567171
2018-07-30 10:05:00,26038.1414791
2018-07-30 10:06:00,26035.3132251
2018-07-30 10:07:00,26036.7273521
2018-07-30 10:08:00,26038.1414791
2018-07-30 10:09:00,26033.8990981
2018-07-30 10:10:00,26032.4849711
2018-07-30 10:11:00,26032.4849711
2018-07-30 10:12:00,26024.0002091
2018-07-30 10:13:00,26031.0708441
2018-07-30 10:14:00,26033.8990981
2018-07-30 10:15:00,26031.0708441
2018-07-30 10:16:00,26029.6567171
2018-07-30 10:17:00,26024.0002091
2018-07-30 10:18:00,26018.3437011
2018-07-30 10:19:00,26021.1719551
2018-07-30 10:20:00,26015.5154471
2018-07-30 10:21:00,26021.1719551
2018-07-30 10:22:00,26024.0002091
2018-07-30 10:23:00,26021.1719551
2018-07-30 10:24:00,26021.1719551
2018-07-30 10:25:00,26024.0002091
2018-07-30 10:26:00,26021.1719551
2018-07-30 10:27:00,26021.1719551
2018-07-30 10:28:00,26022.5860821
2018-07-30 10:29:00,26012.6871931
2018-07-30 10:30:00,26012.6871931
2018-07-30 10:31:00,26018.3437011
2018-07-30 10:32:00,26008.4448121
2018-07-30 10:33:00,26004.2024311
2018-07-30 10:34:00,26004.2024311
2018-07-30 10:35:00,25992.8894151
2018-07-30 10:36:00,25977.3340181
2018-07-30 10:37:00,25985.8187801
2018-07-30 10:38:00,25984.4046531
2018-07-30 10:39:00,25980.1622721
2018-07-30 10:40:00,25978.7481451
2018-07-30 10:41:00,25984.4046531
2018-07-30 10:42:00,25981.5763991
2018-07-30 10:43:00,25981.5763991
2018-07-30 10:44:00,25975.9198911
2018-07-30 10:45:00,25973.0916371
2018-07-30 10:46:00,25973.0916371
2018-07-30 10:47:00,25973.0916371
2018-07-30 10:48:00,25973.0916371
2018-07-30 10:49:00,25973.0916371
2018-07-30 10:50:00,25973.0916371
2018-07-30 10:51:00,25974.5057641
2018-07-30 10:52:00,25975.9198911
2018-07-30 10:53:00,25973.0916371
2018-07-30 10:54:00,25973.0916371
2018-07-30 10:55:00,25974.5057641
2018-07-30 10:56:00,25984.4046531
2018-07-30 10:57:00,25981.5763991
2018-07-30 10:58:00,25973.0916371
2018-07-30 10:59:00,25975.9198911
2018-07-30 11:00:00,25964.6068751
2018-07-30 11:01:00,25966.0210021
2018-07-30 11:02:00,25960.3644941
2018-07-30 11:03:00,25958.9503671
2018-07-30 11:04:00,25956.1221131
2018-07-30 11:05:00,25964.6068751
2018-07-30 11:06:00,25964.6068751
2018-07-30 11:07:00,25961.7786211
2018-07-30 11:08:00,25961.7786211
2018-07-30 11:09:00,25964.6068751
2018-07-30 11:10:00,25964.6068751
2018-07-30 11:11:00,25961.7786211
2018-07-30 11:12:00,25956.1221131
2018-07-30 11:13:00,25950.4656051
2018-07-30 11:14:00,25949.0514781
2018-07-30 11:15:00,25954.7079861
2018-07-30 11:16:00,25964.6068751
2018-07-30 11:17:00,25961.7786211
2018-07-30 11:18:00,25967.4351291
2018-07-30 11:19:00,25963.1927481
2018-07-30 11:20:00,25956.1221131
2018-07-30 11:21:00,25967.4351291
2018-07-30 11:22:00,25967.4351291
2018-07-30 11:23:00,25967.4351291
2018-07-30 11:24:00,25964.6068751
2018-07-30 11:25:00,25964.6068751
2018-07-30 11:26:00,25956.1221131
2018-07-30 11:27:00,25953.2938591
2018-07-30 11:28:00,25953.2938591
2018-07-30 11:29:00,25953.2938591
2018-07-30 11:30:00,25953.2938591
2018-07-30 11:31:00,25951.8797321
2018-07-30 11:32:00,25946.2232241
2018-07-30 11:33:00,25953.2938591
2018-07-30 11:34:00,25950.4656051
2018-07-30 11:35:00,25950.4656051
2018-07-30 11:36:00,25944.8090971
2018-07-30 11:37:00,25953.2938591
2018-07-30 11:38:00,25944.8090971
2018-07-30 11:39:00,25943.3949701
2018-07-30 11:40:00,25933.4960811
2018-07-30 11:41:00,25927.8395731
2018-07-30 11:42:00,25926.4254461
2018-07-30 11:43:00,25919.3548111
2018-07-30 11:44:00,25926.4254461
2018-07-30 11:45:00,25923.5971921
2018-07-30 11:46:00,25925.0113191
2018-07-30 11:47:00,25917.9406841
2018-07-30 11:48:00,25915.1124301
2018-07-30 11:49:00,25915.1124301
2018-07-30 11:50:00,25916.5265571
2018-07-30 11:51:00,25922.1830651
2018-07-30 11:52:00,25922.1830651
2018-07-30 11:53:00,25920.7689381
2018-07-30 11:54:00,25923.5971921
2018-07-30 11:55:00,25927.8395731
2018-07-30 11:56:00,25936.3243351
2018-07-30 11:57:00,25933.4960811
2018-07-30 11:58:00,25927.8395731
2018-07-30 11:59:00,25930.6678271
2018-07-30 12:00:00,25930.6678271
2018-07-30 12:01:00,25927.8395731
2018-07-30 12:02:00,25925.0113191
2018-07-30 12:03:00,25919.3548111
2018-07-30 12:04:00,25915.1124301
2018-07-30 12:05:00,25916.5265571
2018-07-30 12:06:00,25922.1830651
2018-07-30 12:07:00,25927.8395731
2018-07-30 12:08:00,25927.8395731
2018-07-30 12:09:00,25937.7384621
2018-07-30 12:10:00,25941.9808431
2018-07-30 12:11:00,25941.9808431
2018-07-30 12:12:00,25941.9808431
2018-07-30 12:13:00,25946.2232241
2018-07-30 12:14:00,25953.2938591
2018-07-30 12:15:00,25953.2938591
2018-07-30 12:16:00,25956.1221131
2018-07-30 12:17:00,25956.1221131
2018-07-30 12:18:00,25953.2938591
2018-07-30 12:19:00,25953.2938591
2018-07-30 12:20:00,25961.7786211
2018-07-30 12:21:00,25960.3644941
2018-07-30 12:22:00,25964.6068751
2018-07-30 12:23:00,25970.2633831
2018-07-30 12:24:00,25970.2633831
2018-07-30 12:25:00,25964.6068751
2018-07-30 12:26:00,25967.4351291
2018-07-30 12:27:00,25970.2633831
2018-07-30 12:28:00,25967.4351291
2018-07-30 12:29:00,25967.4351291
2018-07-30 12:30:00,25964.6068751
2018-07-30 12:31:00,25970.2633831
2018-07-30 12:32:00,25967.4351291
2018-07-30 12:33:00,25967.4351291
2018-07-30 12:34:00,25964.6068751
2018-07-30 12:35:00,25963.1927481
2018-07-30 12:36:00,25961.7786211
2018-07-30 12:37:00,25964.6068751
2018-07-30 12:38:00,25964.6068751
2018-07-30 12:39:00,25964.6068751
2018-07-30 12:40:00,25956.1221131
2018-07-30 12:41:00,25960.3644941
2018-07-30 12:42:00,25961.7786211
2018-07-30 12:43:00,25961.7786211
2018-07-30 12:44:00,25958.9503671
2018-07-30 12:45:00,25956.1221131
2018-07-30 12:46:00,25958.9503671
2018-07-30 12:47:00,25961.7786211
2018-07-30 12:48:00,25957.5362401
2018-07-30 12:49:00,25953.2938591
2018-07-30 12:50:00,25956.1221131
2018-07-30 12:51:00,25958.9503671
2018-07-30 12:52:00,25967.4351291
2018-07-30 12:53:00,25964.6068751
2018-07-30 12:54:00,25964.6068751
2018-07-30 12:55:00,25964.6068751
2018-07-30 12:56:00,25964.6068751
2018-07-30 12:57:00,25964.6068751
2018-07-30 12:58:00,25960.3644941
2018-07-30 12:59:00,25961.7786211
2018-07-30 13:00:00,25958.9503671
2018-07-30 13:01:00,25960.3644941
2018-07-30 13:02:00,25958.9503671
2018-07-30 13:03:00,25958.9503671
2018-07-30 13:04:00,25958.9503671
2018-07-30 13:05:00,25964.6068751
2018-07-30 13:06:00,25958.9503671
2018-07-30 13:07:00,25956.1221131
2018-07-30 13:08:00,25956.1221131
2018-07-30 13:09:00,25956.1221131
2018-07-30 13:10:00,25956.1221131
2018-07-30 13:11:00,25954.7079861
2018-07-30 13:12:00,25953.2938591
2018-07-30 13:13:00,25956.1221131
2018-07-30 13:14:00,25956.1221131
2018-07-30 13:15:00,25956.1221131
2018-07-30 13:16:00,25958.9503671
2018-07-30 13:17:00,25958.9503671
2018-07-30 13:18:00,25958.9503671
2018-07-30 13:19:00,25956.1221131
2018-07-30 13:20:00,25947.6373511
2018-07-30 13:21:00,25947.6373511
2018-07-30 13:22:00,25947.6373511
2018-07-30 13:23:00,25947.6373511
2018-07-30 13:24:00,25946.2232241
2018-07-30 13:25:00,25944.8090971
2018-07-30 13:26:00,25941.9808431
2018-07-30 13:27:00,25940.5667161
2018-07-30 13:28:00,25940.5667161
2018-07-30 13:29:00,25941.9808431
2018-07-30 13:30:00,25944.8090971
2018-07-30 13:31:00,25941.9808431
2018-07-30 13:32:00,25940.5667161
2018-07-30 13:33:00,25936.3243351
2018-07-30 13:34:00,25939.1525891
2018-07-30 13:35:00,25956.1221131
2018-07-30 13:36:00,25944.8090971
2018-07-30 13:37:00,25949.0514781
2018-07-30 13:38:00,25944.8090971
2018-07-30 13:39:00,25933.4960811
2018-07-30 13:40:00,25933.4960811
2018-07-30 13:41:00,25936.3243351
2018-07-30 13:42:00,25936.3243351
2018-07-30 13:43:00,25936.3243351
2018-07-30 13:44:00,25936.3243351
2018-07-30 13:45:00,25936.3243351
2018-07-30 13:46:00,25939.1525891
2018-07-30 13:47:00,25937.7384621
2018-07-30 13:48:00,25936.3243351
2018-07-30 13:49:00,25936.3243351
2018-07-30 13:50:00,25936.3243351
2018-07-30 13:51:00,25937.7384621
2018-07-30 13:52:00,25936.3243351
2018-07-30 13:53:00,25933.4960811
2018-07-30 13:54:00,25933.4960811
2018-07-30 13:55:00,25936.3243351
2018-07-30 13:56:00,25932.0819541
2018-07-30 13:57:00,25925.0113191
2018-07-30 13:58:00,25927.8395731
2018-07-30 13:59:00,25929.2537001
2018-07-30 14:00:00,25930.6678271
2018-07-30 14:01:00,25925.0113191
2018-07-30 14:02:00,25923.5971921
2018-07-30 14:03:00,25925.0113191
2018-07-30 14:04:00,25925.0113191
2018-07-30 14:05:00,25926.4254461
2018-07-30 14:06:00,25926.4254461
2018-07-30 14:07:00,25923.5971921
2018-07-30 14:08:00,25929.2537001
2018-07-30 14:09:00,25926.4254461
2018-07-30 14:10:00,25925.0113191
2018-07-30 14:11:00,25922.1830651
2018-07-30 14:12:00,25913.6983031
2018-07-30 14:13:00,25919.3548111
2018-07-30 14:14:00,25919.3548111
2018-07-30 14:15:00,25915.1124301
2018-07-30 14:16:00,25910.8700491
2018-07-30 14:17:00,25910.8700491
2018-07-30 14:18:00,25908.0417951
2018-07-30 14:19:00,25908.0417951
2018-07-30 14:20:00,25908.0417951
2018-07-30 14:21:00,25908.0417951
2018-07-30 14:22:00,25905.2135411
2018-07-30 14:23:00,25910.8700491
2018-07-30 14:24:00,25899.5570331
2018-07-30 14:25:00,25899.5570331
2018-07-30 14:26:00,25899.5570331
2018-07-30 14:27:00,25900.9711601
2018-07-30 14:28:00,25896.7287791
2018-07-30 14:29:00,25895.3146521
2018-07-30 14:30:00,25891.0722711
2018-07-30 14:31:00,25899.5570331
2018-07-30 14:32:00,25903.7994141
2018-07-30 14:33:00,25913.6983031
2018-07-30 14:34:00,25926.4254461
2018-07-30 14:35:00,25923.5971921
2018-07-30 14:36:00,25916.5265571
2018-07-30 14:37:00,25912.2841761
2018-07-30 14:38:00,25912.2841761
2018-07-30 14:39:00,25910.8700491
2018-07-30 14:40:00,25910.8700491
2018-07-30 14:41:00,25910.8700491
2018-07-30 14:42:00,25910.8700491
2018-07-30 14:43:00,25909.4559221
2018-07-30 14:44:00,25913.6983031
2018-07-30 14:45:00,25913.6983031
2018-07-30 14:46:00,25916.5265571
2018-07-30 14:47:00,25913.6983031
2018-07-30 14:48:00,25915.1124301
2018-07-30 14:49:00,25910.8700491
2018-07-30 14:50:00,25925.0113191
2018-07-30 14:51:00,25925.0113191
2018-07-30 14:52:00,25925.0113191
2018-07-30 14:53:00,25923.5971921
2018-07-30 14:54:00,25923.5971921
2018-07-30 14:55:00,25915.1124301
2018-07-30 14:56:00,25923.5971921
2018-07-30 14:57:00,25915.1124301
2018-07-30 14:58:00,25916.5265571
2018-07-30 14:59:00,25909.4559221
2018-07-31 00:59:00,25966.0210021
2018-07-31 01:00:00,25971.6775101
2018-07-31 01:01:00,25973.0916371
2018-07-31 01:02:00,25975.9198911
2018-07-31 01:03:00,25981.5763991
2018-07-31 01:04:00,25984.4046531
2018-07-31 01:05:00,25968.8492561
2018-07-31 01:06:00,25957.5362401
2018-07-31 01:07:00,25958.9503671
2018-07-31 01:08:00,25961.7786211
2018-07-31 01:09:00,25961.7786211
2018-07-31 01:10:00,25964.6068751
2018-07-31 01:11:00,25966.0210021
2018-07-31 01:12:00,25970.2633831
2018-07-31 01:13:00,25964.6068751
2018-07-31 01:14:00,25956.1221131
2018-07-31 01:15:00,25958.9503671
2018-07-31 01:16:00,25956.1221131
2018-07-31 01:17:00,25958.9503671
2018-07-31 01:18:00,25958.9503671
2018-07-31 01:19:00,25958.9503671
2018-07-31 01:20:00,25956.1221131
2018-07-31 01:21:00,25961.7786211
2018-07-31 01:22:00,25970.2633831
2018-07-31 01:23:00,25970.2633831
2018-07-31 01:24:00,25981.5763991
2018-07-31 01:25:00,25978.7481451
2018-07-31 01:26:00,25978.7481451
2018-07-31 01:27:00,25975.9198911
2018-07-31 01:28:00,25977.3340181
2018-07-31 01:29:00,25981.5763991
2018-07-31 01:30:00,25978.7481451
2018-07-31 01:31:00,25981.5763991
2018-07-31 01:32:00,25975.9198911
2018-07-31 01:33:00,25977.3340181
2018-07-31 01:34:00,25971.6775101
2018-07-31 01:35:00,25970.2633831
2018-07-31 01:36:00,25970.2633831
2018-07-31 01:37:00,25975.9198911
2018-07-31 01:38:00,25967.4351291
2018-07-31 01:39:00,25971.6775101
2018-07-31 01:40:00,25973.0916371
2018-07-31 01:41:00,25973.0916371
2018-07-31 01:42:00,25971.6775101
2018-07-31 01:43:00,25971.6775101
2018-07-31 01:44:00,25977.3340181
2018-07-31 01:45:00,25973.0916371
2018-07-31 01:46:00,25973.0916371
2018-07-31 01:47:00,25973.0916371
2018-07-31 01:48:00,25974.5057641
2018-07-31 01:49:00,25974.5057641
2018-07-31 01:50:00,25968.8492561
2018-07-31 01:51:00,25970.2633831
2018-07-31 01:52:00,25970.2633831
2018-07-31 01:53:00,25970.2633831
2018-07-31 01:54:00,25967.4351291
2018-07-31 01:55:00,25967.4351291
2018-07-31 01:56:00,25964.6068751
2018-07-31 01:57:00,25961.7786211
2018-07-31 01:58:00,25967.4351291
2018-07-31 01:59:00,25963.1927481
2018-07-31 02:00:00,25980.1622721
2018-07-31 02:01:00,25990.0611611
2018-07-31 02:02:00,25995.7176691
2018-07-31 02:03:00,25987.2329071
2018-07-31 02:04:00,25980.1622721
2018-07-31 02:05:00,25981.5763991
2018-07-31 02:06:00,25977.3340181
2018-07-31 02:07:00,25975.9198911
2018-07-31 02:08:00,25975.9198911
2018-07-31 02:09:00,25977.3340181
2018-07-31 02:10:00,25981.5763991
2018-07-31 02:11:00,25995.7176691
2018-07-31 02:12:00,25990.0611611
2018-07-31 02:13:00,26007.0306851
2018-07-31 02:14:00,26007.0306851
2018-07-31 02:15:00,26014.1013201
2018-07-31 02:16:00,26024.0002091
2018-07-31 02:17:00,26019.7578281
2018-07-31 02:18:00,26016.9295741
2018-07-31 02:19:00,26018.3437011
2018-07-31 02:20:00,26031.0708441
2018-07-31 02:21:00,26029.6567171
2018-07-31 02:22:00,26021.1719551
2018-07-31 02:23:00,26019.7578281
2018-07-31 02:24:00,26015.5154471
2018-07-31 02:25:00,26007.0306851
2018-07-31 02:26:00,26004.2024311
2018-07-31 02:27:00,26001.3741771
2018-07-31 02:28:00,25994.3035421
2018-07-31 02:29:00,26007.0306851
2018-07-31 02:30:00,26011.2730661
2018-07-31 02:31:00,26018.3437011
2018-07-31 02:32:00,26018.3437011
2018-07-31 02:33:00,26019.7578281
2018-07-31 02:34:00,26004.2024311
2018-07-31 02:35:00,26001.3741771
2018-07-31 02:36:00,25984.4046531
2018-07-31 02:37:00,25978.7481451
2018-07-31 02:38:00,25967.4351291
2018-07-31 02:39:00,25967.4351291
2018-07-31 02:40:00,25985.8187801
2018-07-31 02:41:00,25990.0611611
2018-07-31 02:42:00,25982.9905261
2018-07-31 02:43:00,25987.2329071
2018-07-31 02:44:00,25985.8187801
2018-07-31 02:45:00,25984.4046531
2018-07-31 02:46:00,25975.9198911
2018-07-31 02:47:00,25981.5763991
2018-07-31 02:48:00,25981.5763991
2018-07-31 02:49:00,25978.7481451
2018-07-31 02:50:00,25970.2633831
2018-07-31 02:51:00,25978.7481451
2018-07-31 02:52:00,25978.7481451
2018-07-31 02:53:00,25970.2633831
2018-07-31 02:54:00,25944.8090971
2018-07-31 02:55:00,25936.3243351
2018-07-31 02:56:00,25932.0819541
2018-07-31 02:57:00,25936.3243351
2018-07-31 02:58:00,25944.8090971
2018-07-31 02:59:00,25956.1221131
2018-07-31 03:00:00,25970.2633831
2018-07-31 03:01:00,25980.1622721
2018-07-31 03:02:00,25978.7481451
2018-07-31 03:03:00,25977.3340181
2018-07-31 03:04:00,25971.6775101
2018-07-31 03:05:00,25977.3340181
2018-07-31 03:06:00,25974.5057641
2018-07-31 03:07:00,25964.6068751
2018-07-31 03:08:00,25958.9503671
2018-07-31 03:09:00,25956.1221131
2018-07-31 03:10:00,25958.9503671
2018-07-31 03:11:00,25954.7079861
2018-07-31 03:12:00,25954.7079861
2018-07-31 03:13:00,25930.6678271
2018-07-31 03:14:00,25930.6678271
2018-07-31 03:15:00,25926.4254461
2018-07-31 03:16:00,25929.2537001
2018-07-31 03:17:00,25933.4960811
2018-07-31 03:18:00,25930.6678271
2018-07-31 03:19:00,25937.7384621
2018-07-31 03:20:00,25946.2232241
2018-07-31 03:21:00,25940.5667161
2018-07-31 03:22:00,25941.9808431
2018-07-31 03:23:00,25946.2232241
2018-07-31 03:24:00,25939.1525891
2018-07-31 03:25:00,25947.6373511
