,SXF
2018-01-02 09:47:00,18105.1277748
2018-01-02 09:48:00,18075.6452748
2018-01-02 09:49:00,18087.4382748
2018-01-02 09:50:00,18105.1277748
2018-01-02 09:51:00,18087.4382748
2018-01-02 09:52:00,18099.2312748
2018-01-02 09:53:00,18111.0242748
2018-01-02 09:54:00,18105.1277748
2018-01-02 09:55:00,18122.8172748
2018-01-02 09:56:00,18099.2312748
2018-01-02 09:57:00,18093.3347748
2018-01-02 09:58:00,18087.4382748
2018-01-02 09:59:00,18063.8522748
2018-01-02 10:00:00,18040.2662748
2018-01-02 10:01:00,18034.3697748
2018-01-02 10:02:00,18034.3697748
2018-01-02 10:03:00,18040.2662748
2018-01-02 10:04:00,18031.4215248
2018-01-02 10:05:00,18016.6802748
2018-01-02 10:06:00,17998.9907748
2018-01-02 10:07:00,17981.3012748
2018-01-02 10:08:00,17987.1977748
2018-01-02 10:09:00,17998.9907748
2018-01-02 10:10:00,17993.0942748
2018-01-02 10:11:00,17987.1977748
2018-01-02 10:12:00,17987.1977748
2018-01-02 10:13:00,17993.0942748
2018-01-02 10:14:00,17987.1977748
2018-01-02 10:15:00,17963.6117748
2018-01-02 10:16:00,17969.5082748
2018-01-02 10:17:00,17963.6117748
2018-01-02 10:18:00,17975.4047748
2018-01-02 10:19:00,17969.5082748
2018-01-02 10:20:00,17951.8187748
2018-01-02 10:21:00,17957.7152748
2018-01-02 10:22:00,17942.9740248
2018-01-02 10:23:00,17922.3362748
2018-01-02 10:24:00,17916.4397748
2018-01-02 10:25:00,17922.3362748
2018-01-02 10:26:00,17907.5950248
2018-01-02 10:27:00,17904.6467748
2018-01-02 10:28:00,17934.1292748
2018-01-02 10:29:00,17951.8187748
2018-01-02 10:30:00,17945.9222748
2018-01-02 10:31:00,17928.2327748
2018-01-02 10:32:00,17916.4397748
2018-01-02 10:33:00,17916.4397748
2018-01-02 10:34:00,17898.7502748
2018-01-02 10:35:00,17869.2677748
2018-01-02 10:36:00,17857.4747748
2018-01-02 10:37:00,17875.1642748
2018-01-02 10:38:00,17881.0607748
2018-01-02 10:39:00,17881.0607748
2018-01-02 10:40:00,17886.9572748
2018-01-02 10:41:00,17886.9572748
2018-01-02 10:42:00,17886.9572748
2018-01-02 10:43:00,17892.8537748
2018-01-02 10:44:00,17901.6985248
2018-01-02 10:45:00,17886.9572748
2018-01-02 10:46:00,17889.9055248
2018-01-02 10:47:00,17904.6467748
2018-01-02 10:48:00,17922.3362748
2018-01-02 10:49:00,17922.3362748
2018-01-02 10:50:00,17922.3362748
2018-01-02 10:51:00,17910.5432748
2018-01-02 10:52:00,17898.7502748
2018-01-02 10:53:00,17910.5432748
2018-01-02 10:54:00,17925.2845248
2018-01-02 10:55:00,17934.1292748
2018-01-02 10:56:00,17928.2327748
2018-01-02 10:57:00,17931.1810248
2018-01-02 10:58:00,17940.0257748
2018-01-02 10:59:00,17940.0257748
2018-01-02 11:00:00,17945.9222748
2018-01-02 11:01:00,17945.9222748
2018-01-02 11:02:00,17957.7152748
2018-01-02 11:03:00,17957.7152748
2018-01-02 11:04:00,17951.8187748
2018-01-02 11:05:00,17957.7152748
2018-01-02 11:06:00,17945.9222748
2018-01-02 11:07:00,17945.9222748
2018-01-02 11:08:00,17945.9222748
2018-01-02 11:09:00,17951.8187748
2018-01-02 11:10:00,17940.0257748
2018-01-02 11:11:00,17945.9222748
2018-01-02 11:12:00,17951.8187748
2018-01-02 11:13:00,17960.6635248
2018-01-02 11:14:00,17957.7152748
2018-01-02 11:15:00,17963.6117748
2018-01-02 11:16:00,17957.7152748
2018-01-02 11:17:00,17963.6117748
2018-01-02 11:18:00,17957.7152748
2018-01-02 11:19:00,17957.7152748
2018-01-02 11:20:00,17951.8187748
2018-01-02 11:21:00,17951.8187748
2018-01-02 11:22:00,17945.9222748
2018-01-02 11:23:00,17951.8187748
2018-01-02 11:24:00,17954.7670248
2018-01-02 11:25:00,17951.8187748
2018-01-02 11:26:00,17934.1292748
2018-01-02 11:27:00,17940.0257748
2018-01-02 11:28:00,17945.9222748
2018-01-02 11:29:00,17945.9222748
2018-01-02 11:30:00,17951.8187748
2018-01-02 11:31:00,17954.7670248
2018-01-02 11:32:00,17951.8187748
2018-01-02 11:33:00,17957.7152748
2018-01-02 11:34:00,17957.7152748
2018-01-02 11:35:00,17951.8187748
2018-01-02 11:36:00,17957.7152748
2018-01-02 11:37:00,17951.8187748
2018-01-02 11:38:00,17951.8187748
2018-01-02 11:39:00,17951.8187748
2018-01-02 11:40:00,17957.7152748
2018-01-02 11:41:00,17963.6117748
2018-01-02 11:42:00,17969.5082748
2018-01-02 11:43:00,17957.7152748
2018-01-02 11:44:00,17957.7152748
2018-01-02 11:45:00,17957.7152748
2018-01-02 11:46:00,17951.8187748
2018-01-02 11:47:00,17957.7152748
2018-01-02 11:48:00,17963.6117748
2018-01-02 11:49:00,17957.7152748
2018-01-02 11:50:00,17960.6635248
2018-01-02 11:51:00,17957.7152748
2018-01-02 11:52:00,17963.6117748
2018-01-02 11:53:00,17969.5082748
2018-01-02 11:54:00,17963.6117748
2018-01-02 11:55:00,17969.5082748
2018-01-02 11:56:00,17969.5082748
2018-01-02 11:57:00,17969.5082748
2018-01-02 11:58:00,17975.4047748
2018-01-02 11:59:00,17969.5082748
2018-01-02 12:00:00,17969.5082748
2018-01-02 12:01:00,17978.3530248
2018-01-02 12:02:00,17981.3012748
2018-01-02 12:03:00,17981.3012748
2018-01-02 12:04:00,17993.0942748
2018-01-02 12:05:00,17987.1977748
2018-01-02 12:06:00,17993.0942748
2018-01-02 12:07:00,17993.0942748
2018-01-02 12:08:00,17998.9907748
2018-01-02 12:09:00,17998.9907748
2018-01-02 12:10:00,18010.7837748
2018-01-02 12:11:00,18004.8872748
2018-01-02 12:12:00,18004.8872748
2018-01-02 12:13:00,18004.8872748
2018-01-02 12:14:00,18010.7837748
2018-01-02 12:15:00,18013.7320248
2018-01-02 12:16:00,18010.7837748
2018-01-02 12:17:00,18010.7837748
2018-01-02 12:18:00,18010.7837748
2018-01-02 12:19:00,18010.7837748
2018-01-02 12:20:00,18004.8872748
2018-01-02 12:21:00,18004.8872748
2018-01-02 12:22:00,18010.7837748
2018-01-02 12:23:00,18004.8872748
2018-01-02 12:24:00,17998.9907748
2018-01-02 12:25:00,17993.0942748
2018-01-02 12:26:00,17998.9907748
2018-01-02 12:27:00,18004.8872748
2018-01-02 12:28:00,18004.8872748
2018-01-02 12:29:00,18004.8872748
2018-01-02 12:30:00,17998.9907748
2018-01-02 12:31:00,17993.0942748
2018-01-02 12:32:00,17987.1977748
2018-01-02 12:33:00,17987.1977748
2018-01-02 12:34:00,17993.0942748
2018-01-02 12:35:00,17987.1977748
2018-01-02 12:36:00,17981.3012748
2018-01-02 12:37:00,17987.1977748
2018-01-02 12:38:00,17993.0942748
2018-01-02 12:39:00,17987.1977748
2018-01-02 12:40:00,17987.1977748
2018-01-02 12:41:00,17987.1977748
2018-01-02 12:42:00,17993.0942748
2018-01-02 12:43:00,17998.9907748
2018-01-02 12:44:00,18004.8872748
2018-01-02 12:45:00,18004.8872748
2018-01-02 12:46:00,18007.8355248
2018-01-02 12:47:00,18010.7837748
2018-01-02 12:48:00,18010.7837748
2018-01-02 12:49:00,18010.7837748
2018-01-02 12:50:00,18010.7837748
2018-01-02 12:51:00,18010.7837748
2018-01-02 12:52:00,18010.7837748
2018-01-02 12:53:00,18010.7837748
2018-01-02 12:54:00,18016.6802748
2018-01-02 12:55:00,18022.5767748
2018-01-02 12:56:00,18022.5767748
2018-01-02 12:57:00,18034.3697748
2018-01-02 12:58:00,18034.3697748
2018-01-02 12:59:00,18040.2662748
2018-01-02 13:00:00,18040.2662748
2018-01-02 13:01:00,18034.3697748
2018-01-02 13:02:00,18040.2662748
2018-01-02 13:03:00,18028.4732748
2018-01-02 13:04:00,18028.4732748
2018-01-02 13:05:00,18034.3697748
2018-01-02 13:06:00,18034.3697748
2018-01-02 13:07:00,18028.4732748
2018-01-02 13:08:00,18016.6802748
2018-01-02 13:09:00,18016.6802748
2018-01-02 13:10:00,18010.7837748
2018-01-02 13:11:00,18013.7320248
2018-01-02 13:12:00,18016.6802748
2018-01-02 13:13:00,18010.7837748
2018-01-02 13:14:00,17998.9907748
2018-01-02 13:15:00,17993.0942748
2018-01-02 13:16:00,17987.1977748
2018-01-02 13:17:00,17993.0942748
2018-01-02 13:18:00,17998.9907748
2018-01-02 13:19:00,18004.8872748
2018-01-02 13:20:00,17993.0942748
2018-01-02 13:21:00,17993.0942748
2018-01-02 13:22:00,17987.1977748
2018-01-02 13:23:00,17993.0942748
2018-01-02 13:24:00,17993.0942748
2018-01-02 13:25:00,17993.0942748
2018-01-02 13:26:00,17993.0942748
2018-01-02 13:27:00,17993.0942748
2018-01-02 13:28:00,17998.9907748
2018-01-02 13:29:00,18004.8872748
2018-01-02 13:30:00,18010.7837748
2018-01-02 13:31:00,18010.7837748
2018-01-02 13:32:00,18013.7320248
2018-01-02 13:33:00,18016.6802748
2018-01-02 13:34:00,18010.7837748
2018-01-02 13:35:00,18004.8872748
2018-01-02 13:36:00,18010.7837748
2018-01-02 13:37:00,18010.7837748
2018-01-02 13:38:00,18010.7837748
2018-01-02 13:39:00,18010.7837748
2018-01-02 13:40:00,18010.7837748
2018-01-02 13:41:00,18010.7837748
2018-01-02 13:42:00,18022.5767748
2018-01-02 13:43:00,18034.3697748
2018-01-02 13:44:00,18040.2662748
2018-01-02 13:45:00,18040.2662748
2018-01-02 13:46:00,18034.3697748
2018-01-02 13:47:00,18040.2662748
2018-01-02 13:48:00,18046.1627748
2018-01-02 13:49:00,18046.1627748
2018-01-02 13:50:00,18046.1627748
2018-01-02 13:51:00,18046.1627748
2018-01-02 13:52:00,18052.0592748
2018-01-02 13:53:00,18046.1627748
2018-01-02 13:54:00,18052.0592748
2018-01-02 13:55:00,18052.0592748
2018-01-02 13:56:00,18052.0592748
2018-01-02 13:57:00,18046.1627748
2018-01-02 13:58:00,18052.0592748
2018-01-02 13:59:00,18063.8522748
2018-01-02 14:00:00,18063.8522748
2018-01-02 14:01:00,18057.9557748
2018-01-02 14:02:00,18057.9557748
2018-01-02 14:03:00,18057.9557748
2018-01-02 14:04:00,18063.8522748
2018-01-02 14:05:00,18075.6452748
2018-01-02 14:06:00,18078.5935248
2018-01-02 14:07:00,18081.5417748
2018-01-02 14:08:00,18081.5417748
2018-01-02 14:09:00,18087.4382748
2018-01-02 14:10:00,18099.2312748
2018-01-02 14:11:00,18111.0242748
2018-01-02 14:12:00,18105.1277748
2018-01-02 14:13:00,18093.3347748
2018-01-02 14:14:00,18111.0242748
2018-01-02 14:15:00,18111.0242748
2018-01-02 14:16:00,18128.7137748
2018-01-02 14:17:00,18158.1962748
2018-01-02 14:18:00,18146.4032748
2018-01-02 14:19:00,18140.5067748
2018-01-02 14:20:00,18131.6620248
2018-01-02 14:21:00,18140.5067748
2018-01-02 14:22:00,18146.4032748
2018-01-02 14:23:00,18158.1962748
2018-01-02 14:24:00,18146.4032748
2018-01-02 14:25:00,18140.5067748
2018-01-02 14:26:00,18134.6102748
2018-01-02 14:27:00,18146.4032748
2018-01-02 14:28:00,18152.2997748
2018-01-02 14:29:00,18164.0927748
2018-01-02 14:30:00,18152.2997748
2018-01-02 14:31:00,18146.4032748
2018-01-02 14:32:00,18134.6102748
2018-01-02 14:33:00,18140.5067748
2018-01-02 14:34:00,18122.8172748
2018-01-02 14:35:00,18122.8172748
2018-01-02 14:36:00,18134.6102748
2018-01-02 14:37:00,18146.4032748
2018-01-02 14:38:00,18140.5067748
2018-01-02 14:39:00,18146.4032748
2018-01-02 14:40:00,18175.8857748
2018-01-02 14:41:00,18158.1962748
2018-01-02 14:42:00,18181.7822748
2018-01-02 14:43:00,18193.5752748
2018-01-02 14:44:00,18199.4717748
2018-01-02 14:45:00,18205.3682748
2018-01-02 14:46:00,18199.4717748
2018-01-02 14:47:00,18199.4717748
2018-01-02 14:48:00,18193.5752748
2018-01-02 14:49:00,18211.2647748
2018-01-02 14:50:00,18205.3682748
2018-01-02 14:51:00,18211.2647748
2018-01-02 14:52:00,18217.1612748
2018-01-02 14:53:00,18205.3682748
2018-01-02 14:54:00,18211.2647748
2018-01-02 14:55:00,18199.4717748
2018-01-02 14:56:00,18205.3682748
2018-01-02 14:57:00,18211.2647748
2018-01-02 14:58:00,18175.8857748
2018-01-02 14:59:00,18205.3682748
2018-01-02 15:00:00,18199.4717748
2018-01-02 15:01:00,18214.2130248
2018-01-02 15:02:00,18205.3682748
2018-01-02 15:03:00,18211.2647748
2018-01-02 15:04:00,18211.2647748
2018-01-02 15:05:00,18181.7822748
2018-01-02 15:06:00,18196.5235248
2018-01-02 15:07:00,18193.5752748
2018-01-02 15:08:00,18193.5752748
2018-01-02 15:09:00,18196.5235248
2018-01-02 15:10:00,18187.6787748
2018-01-02 15:11:00,18205.3682748
2018-01-02 15:12:00,18205.3682748
2018-01-02 15:13:00,18223.0577748
2018-01-02 15:14:00,18223.0577748
2018-01-03 04:59:00,18273.1780248
2018-01-03 05:00:00,18261.3850248
2018-01-03 05:01:00,18249.5920248
2018-01-03 05:02:00,18243.6955248
2018-01-03 05:03:00,18228.9542748
2018-01-03 05:04:00,18217.1612748
2018-01-03 05:05:00,18178.8340248
2018-01-03 05:06:00,18214.2130248
2018-01-03 05:07:00,18184.7305248
2018-01-03 05:08:00,18193.5752748
2018-01-03 05:09:00,18226.0060248
2018-01-03 05:10:00,18237.7990248
2018-01-03 05:11:00,18264.3332748
2018-01-03 05:12:00,18282.0227748
2018-01-03 05:13:00,18299.7122748
2018-01-03 05:14:00,18279.0745248
2018-01-03 05:15:00,18273.1780248
2018-01-03 05:16:00,18287.9192748
2018-01-03 05:17:00,18290.8675248
2018-01-03 05:18:00,18293.8157748
2018-01-03 05:19:00,18317.4017748
2018-01-03 05:20:00,18308.5570248
2018-01-03 05:21:00,18299.7122748
2018-01-03 05:22:00,18299.7122748
2018-01-03 05:23:00,18293.8157748
2018-01-03 05:24:00,18267.2815248
2018-01-03 05:25:00,18255.4885248
2018-01-03 05:26:00,18296.7640248
2018-01-03 05:27:00,18299.7122748
2018-01-03 05:28:00,18305.6087748
2018-01-03 05:29:00,18317.4017748
2018-01-03 05:30:00,18311.5052748
2018-01-03 05:31:00,18314.4535248
2018-01-03 05:32:00,18311.5052748
2018-01-03 05:33:00,18314.4535248
2018-01-03 05:34:00,18308.5570248
2018-01-03 05:35:00,18284.9710248
2018-01-03 05:36:00,18305.6087748
2018-01-03 05:37:00,18314.4535248
2018-01-03 05:38:00,18308.5570248
2018-01-03 05:39:00,18299.7122748
2018-01-03 05:40:00,18317.4017748
2018-01-03 05:41:00,18305.6087748
2018-01-03 05:42:00,18308.5570248
2018-01-03 05:43:00,18308.5570248
2018-01-03 05:44:00,18305.6087748
2018-01-03 05:45:00,18308.5570248
2018-01-03 05:46:00,18305.6087748
2018-01-03 05:47:00,18305.6087748
2018-01-03 05:48:00,18299.7122748
2018-01-03 05:49:00,18314.4535248
2018-01-03 05:50:00,18305.6087748
2018-01-03 05:51:00,18308.5570248
2018-01-03 05:52:00,18317.4017748
2018-01-03 05:53:00,18305.6087748
2018-01-03 05:54:00,18314.4535248
2018-01-03 05:55:00,18305.6087748
2018-01-03 05:56:00,18302.6605248
2018-01-03 05:57:00,18305.6087748
2018-01-03 05:58:00,18311.5052748
2018-01-03 05:59:00,18296.7640248
2018-01-03 06:00:00,18299.7122748
2018-01-03 06:01:00,18308.5570248
2018-01-03 06:02:00,18311.5052748
2018-01-03 06:03:00,18326.2465248
2018-01-03 06:04:00,18305.6087748
2018-01-03 06:05:00,18299.7122748
2018-01-03 06:06:00,18305.6087748
2018-01-03 06:07:00,18305.6087748
2018-01-03 06:08:00,18323.2982748
2018-01-03 06:09:00,18329.1947748
2018-01-03 06:10:00,18332.1430248
2018-01-03 06:11:00,18335.0912748
2018-01-03 06:12:00,18329.1947748
2018-01-03 06:13:00,18320.3500248
2018-01-03 06:14:00,18323.2982748
2018-01-03 06:15:00,18314.4535248
2018-01-03 06:16:00,18317.4017748
2018-01-03 06:17:00,18323.2982748
2018-01-03 06:18:00,18323.2982748
2018-01-03 06:19:00,18320.3500248
2018-01-03 06:20:00,18314.4535248
2018-01-03 06:21:00,18317.4017748
2018-01-03 06:22:00,18317.4017748
2018-01-03 06:23:00,18317.4017748
2018-01-03 06:24:00,18317.4017748
2018-01-03 06:25:00,18311.5052748
2018-01-03 06:26:00,18317.4017748
2018-01-03 06:27:00,18317.4017748
2018-01-03 06:28:00,18317.4017748
2018-01-03 06:29:00,18317.4017748
2018-01-03 06:30:00,18314.4535248
2018-01-03 06:31:00,18314.4535248
2018-01-03 06:32:00,18317.4017748
2018-01-03 06:33:00,18314.4535248
2018-01-03 06:34:00,18314.4535248
2018-01-03 06:35:00,18314.4535248
2018-01-03 06:36:00,18317.4017748
2018-01-03 06:37:00,18317.4017748
2018-01-03 06:38:00,18314.4535248
2018-01-03 06:39:00,18314.4535248
2018-01-03 06:40:00,18308.5570248
2018-01-03 06:41:00,18308.5570248
2018-01-03 06:42:00,18311.5052748
2018-01-03 06:43:00,18308.5570248
2018-01-03 06:44:00,18308.5570248
2018-01-03 06:45:00,18308.5570248
2018-01-03 06:46:00,18308.5570248
2018-01-03 06:47:00,18308.5570248
2018-01-03 06:48:00,18308.5570248
2018-01-03 06:49:00,18308.5570248
2018-01-03 06:50:00,18308.5570248
2018-01-03 06:51:00,18308.5570248
2018-01-03 06:52:00,18308.5570248
2018-01-03 06:53:00,18311.5052748
2018-01-03 06:54:00,18311.5052748
2018-01-03 06:55:00,18311.5052748
2018-01-03 06:56:00,18311.5052748
2018-01-03 06:57:00,18308.5570248
2018-01-03 06:58:00,18308.5570248
2018-01-03 06:59:00,18305.6087748
2018-01-03 07:00:00,18305.6087748
2018-01-03 07:01:00,18308.5570248
2018-01-03 07:02:00,18308.5570248
2018-01-03 07:03:00,18308.5570248
2018-01-03 07:04:00,18308.5570248
2018-01-03 07:05:00,18308.5570248
2018-01-03 07:06:00,18305.6087748
2018-01-03 07:07:00,18305.6087748
2018-01-03 07:08:00,18305.6087748
2018-01-03 07:09:00,18305.6087748
2018-01-03 07:10:00,18305.6087748
2018-01-03 07:11:00,18305.6087748
2018-01-03 07:12:00,18305.6087748
2018-01-03 07:13:00,18305.6087748
2018-01-03 07:14:00,18305.6087748
2018-01-03 07:15:00,18296.7640248
2018-01-03 07:16:00,18293.8157748
2018-01-03 07:17:00,18293.8157748
2018-01-03 07:18:00,18296.7640248
2018-01-03 07:19:00,18296.7640248
2018-01-03 07:20:00,18299.7122748
2018-01-03 07:21:00,18290.8675248
2018-01-03 07:22:00,18287.9192748
2018-01-03 07:23:00,18287.9192748
2018-01-03 07:24:00,18287.9192748
2018-01-03 07:25:00,18284.9710248
2018-01-03 07:26:00,18293.8157748
2018-01-03 07:27:00,18299.7122748
2018-01-03 07:28:00,18296.7640248
2018-01-03 07:29:00,18299.7122748
2018-01-03 07:30:00,18299.7122748
2018-01-03 07:31:00,18299.7122748
2018-01-03 07:32:00,18302.6605248
2018-01-03 07:33:00,18305.6087748
2018-01-03 07:34:00,18311.5052748
2018-01-03 07:35:00,18311.5052748
2018-01-03 07:36:00,18311.5052748
2018-01-03 07:37:00,18311.5052748
2018-01-03 07:38:00,18311.5052748
2018-01-03 07:39:00,18314.4535248
2018-01-03 07:40:00,18314.4535248
2018-01-03 07:41:00,18314.4535248
2018-01-03 07:42:00,18314.4535248
2018-01-03 07:43:00,18314.4535248
2018-01-03 07:44:00,18314.4535248
2018-01-03 07:45:00,18323.2982748
2018-01-03 07:46:00,18323.2982748
2018-01-03 07:47:00,18323.2982748
2018-01-03 07:48:00,18323.2982748
2018-01-03 07:49:00,18329.1947748
2018-01-03 07:50:00,18332.1430248
2018-01-03 07:51:00,18332.1430248
2018-01-03 07:52:00,18329.1947748
2018-01-03 07:53:00,18332.1430248
2018-01-03 07:54:00,18332.1430248
2018-01-03 07:55:00,18332.1430248
2018-01-03 07:56:00,18332.1430248
2018-01-03 07:57:00,18335.0912748
2018-01-03 07:58:00,18335.0912748
2018-01-03 07:59:00,18326.2465248
2018-01-03 08:00:00,18317.4017748
2018-01-03 08:01:00,18329.1947748
2018-01-03 08:02:00,18329.1947748
2018-01-03 08:03:00,18335.0912748
2018-01-03 08:04:00,18340.9877748
2018-01-03 08:05:00,18335.0912748
2018-01-03 08:06:00,18340.9877748
2018-01-03 08:07:00,18340.9877748
2018-01-03 08:08:00,18346.8842748
2018-01-03 08:09:00,18343.9360248
2018-01-03 08:10:00,18349.8325248
2018-01-03 08:11:00,18364.5737748
2018-01-03 08:12:00,18370.4702748
2018-01-03 08:13:00,18367.5220248
2018-01-03 08:14:00,18361.6255248
2018-01-03 08:29:00,18340.9877748
2018-01-03 08:30:00,18429.4352748
2018-01-03 08:31:00,18423.5387748
2018-01-03 08:32:00,18370.4702748
2018-01-03 08:33:00,18367.5220248
2018-01-03 08:34:00,18370.4702748
2018-01-03 08:35:00,18376.3667748
2018-01-03 08:36:00,18346.8842748
2018-01-03 08:37:00,18346.8842748
2018-01-03 08:38:00,18335.0912748
2018-01-03 08:39:00,18335.0912748
2018-01-03 08:40:00,18317.4017748
2018-01-03 08:41:00,18317.4017748
2018-01-03 08:42:00,18311.5052748
2018-01-03 08:43:00,18317.4017748
2018-01-03 08:44:00,18352.7807748
2018-01-03 08:45:00,18305.6087748
2018-01-03 08:46:00,18352.7807748
2018-01-03 08:47:00,18370.4702748
2018-01-03 08:48:00,18323.2982748
2018-01-03 08:49:00,18329.1947748
2018-01-03 08:50:00,18335.0912748
2018-01-03 08:51:00,18364.5737748
2018-01-03 08:52:00,18332.1430248
2018-01-03 08:53:00,18358.6772748
2018-01-03 08:54:00,18352.7807748
2018-01-03 08:55:00,18346.8842748
2018-01-03 08:56:00,18346.8842748
2018-01-03 08:57:00,18361.6255248
2018-01-03 08:58:00,18376.3667748
2018-01-03 08:59:00,18361.6255248
2018-01-03 09:00:00,18405.8492748
2018-01-03 09:01:00,18385.2115248
2018-01-03 09:02:00,18394.0562748
2018-01-03 09:03:00,18388.1597748
2018-01-03 09:04:00,18423.5387748
2018-01-03 09:05:00,18405.8492748
2018-01-03 09:06:00,18447.1247748
2018-01-03 09:07:00,18441.2282748
2018-01-03 09:08:00,18464.8142748
2018-01-03 09:09:00,18453.0212748
2018-01-03 09:10:00,18458.9177748
2018-01-03 09:11:00,18423.5387748
2018-01-03 09:12:00,18405.8492748
2018-01-03 09:13:00,18388.1597748
2018-01-03 09:14:00,18391.1080248
2018-01-03 09:15:00,18423.5387748
2018-01-03 09:16:00,18411.7457748
2018-01-03 09:17:00,18414.6940248
2018-01-03 09:18:00,18414.6940248
2018-01-03 09:19:00,18429.4352748
2018-01-03 09:20:00,18417.6422748
2018-01-03 09:21:00,18417.6422748
2018-01-03 09:22:00,18417.6422748
2018-01-03 09:23:00,18447.1247748
2018-01-03 09:24:00,18441.2282748
2018-01-03 09:25:00,18467.7625248
2018-01-03 09:26:00,18476.6072748
2018-01-03 09:27:00,18458.9177748
2018-01-03 09:28:00,18441.2282748
2018-01-03 09:29:00,18447.1247748
2018-01-03 09:30:00,18470.7107748
2018-01-03 09:31:00,18488.4002748
2018-01-03 09:32:00,18464.8142748
2018-01-03 09:33:00,18506.0897748
2018-01-03 09:34:00,18488.4002748
2018-01-03 09:35:00,18470.7107748
2018-01-03 09:36:00,18488.4002748
2018-01-03 09:37:00,18500.1932748
2018-01-03 09:38:00,18506.0897748
2018-01-03 09:39:00,18506.0897748
2018-01-03 09:40:00,18482.5037748
2018-01-03 09:41:00,18482.5037748
2018-01-03 09:42:00,18494.2967748
2018-01-03 09:43:00,18517.8827748
2018-01-03 09:44:00,18559.1582748
2018-01-03 09:45:00,18529.6757748
2018-01-03 09:46:00,18523.7792748
2018-01-03 09:47:00,18523.7792748
2018-01-03 09:48:00,18494.2967748
2018-01-03 09:49:00,18488.4002748
2018-01-03 09:50:00,18494.2967748
2018-01-03 09:51:00,18464.8142748
2018-01-03 09:52:00,18476.6072748
2018-01-03 09:53:00,18458.9177748
2018-01-03 09:54:00,18458.9177748
2018-01-03 09:55:00,18464.8142748
2018-01-03 09:56:00,18458.9177748
2018-01-03 09:57:00,18470.7107748
2018-01-03 09:58:00,18476.6072748
2018-01-03 09:59:00,18488.4002748
2018-01-03 10:00:00,18488.4002748
2018-01-03 10:01:00,18488.4002748
2018-01-03 10:02:00,18482.5037748
2018-01-03 10:03:00,18470.7107748
2018-01-03 10:04:00,18488.4002748
2018-01-03 10:05:00,18500.1932748
2018-01-03 10:06:00,18494.2967748
2018-01-03 10:07:00,18500.1932748
2018-01-03 10:08:00,18482.5037748
2018-01-03 10:09:00,18500.1932748
2018-01-03 10:10:00,18476.6072748
2018-01-03 10:11:00,18488.4002748
2018-01-03 10:12:00,18494.2967748
2018-01-03 10:13:00,18497.2450248
2018-01-03 10:14:00,18488.4002748
2018-01-03 10:15:00,18494.2967748
2018-01-03 10:16:00,18517.8827748
2018-01-03 10:17:00,18511.9862748
2018-01-03 10:18:00,18506.0897748
2018-01-03 10:19:00,18511.9862748
2018-01-03 10:20:00,18511.9862748
2018-01-03 10:21:00,18500.1932748
2018-01-03 10:22:00,18500.1932748
2018-01-03 10:23:00,18485.4520248
2018-01-03 10:24:00,18485.4520248
2018-01-03 10:25:00,18488.4002748
2018-01-03 10:26:00,18494.2967748
2018-01-03 10:27:00,18482.5037748
2018-01-03 10:28:00,18488.4002748
2018-01-03 10:29:00,18488.4002748
2018-01-03 10:30:00,18482.5037748
2018-01-03 10:31:00,18488.4002748
2018-01-03 10:32:00,18500.1932748
2018-01-03 10:33:00,18494.2967748
2018-01-03 10:34:00,18500.1932748
2018-01-03 10:35:00,18506.0897748
2018-01-03 10:36:00,18506.0897748
2018-01-03 10:37:00,18511.9862748
2018-01-03 10:38:00,18503.1415248
2018-01-03 10:39:00,18500.1932748
2018-01-03 10:40:00,18488.4002748
2018-01-03 10:41:00,18482.5037748
2018-01-03 10:42:00,18494.2967748
2018-01-03 10:43:00,18482.5037748
2018-01-03 10:44:00,18482.5037748
2018-01-03 10:45:00,18476.6072748
2018-01-03 10:46:00,18470.7107748
2018-01-03 10:47:00,18488.4002748
2018-01-03 10:48:00,18488.4002748
2018-01-03 10:49:00,18494.2967748
2018-01-03 10:50:00,18500.1932748
2018-01-03 10:51:00,18500.1932748
2018-01-03 10:52:00,18500.1932748
2018-01-03 10:53:00,18494.2967748
2018-01-03 10:54:00,18488.4002748
2018-01-03 10:55:00,18482.5037748
2018-01-03 10:56:00,18482.5037748
2018-01-03 10:57:00,18488.4002748
2018-01-03 10:58:00,18482.5037748
2018-01-03 10:59:00,18482.5037748
2018-01-03 11:00:00,18494.2967748
2018-01-03 11:01:00,18506.0897748
2018-01-03 11:02:00,18500.1932748
2018-01-03 11:03:00,18506.0897748
2018-01-03 11:04:00,18494.2967748
2018-01-03 11:05:00,18494.2967748
2018-01-03 11:06:00,18506.0897748
2018-01-03 11:07:00,18517.8827748
2018-01-03 11:08:00,18517.8827748
2018-01-03 11:09:00,18523.7792748
2018-01-03 11:10:00,18529.6757748
2018-01-03 11:11:00,18523.7792748
2018-01-03 11:12:00,18529.6757748
2018-01-03 11:13:00,18535.5722748
2018-01-03 11:14:00,18541.4687748
2018-01-03 11:15:00,18547.3652748
2018-01-03 11:16:00,18535.5722748
2018-01-03 11:17:00,18529.6757748
2018-01-03 11:18:00,18541.4687748
2018-01-03 11:19:00,18541.4687748
2018-01-03 11:20:00,18547.3652748
2018-01-03 11:21:00,18541.4687748
2018-01-03 11:22:00,18532.6240248
2018-01-03 11:23:00,18523.7792748
