,E6
2018-01-02 12:16:00,-6038.09
2018-01-02 12:17:00,-6035.19
2018-01-02 12:18:00,-6032.29
2018-01-02 12:19:00,-6038.09
2018-01-02 12:20:00,-6035.19
2018-01-02 12:21:00,-6032.29
2018-01-02 12:22:00,-6032.29
2018-01-02 12:23:00,-6032.29
2018-01-02 12:24:00,-6029.39
2018-01-02 12:25:00,-6027.94
2018-01-02 12:26:00,-6023.59
2018-01-02 12:27:00,-6017.79
2018-01-02 12:28:00,-6020.69
2018-01-02 12:29:00,-6016.34
2018-01-02 12:30:00,-6011.99
2018-01-02 12:31:00,-6014.89
2018-01-02 12:32:00,-6016.34
2018-01-02 12:33:00,-6014.89
2018-01-02 12:34:00,-6011.99
2018-01-02 12:35:00,-6014.89
2018-01-02 12:36:00,-6014.89
2018-01-02 12:37:00,-6014.89
2018-01-02 12:38:00,-6006.19
2018-01-02 12:39:00,-6007.64
2018-01-02 12:40:00,-6010.54
2018-01-02 12:41:00,-6009.09
2018-01-02 12:42:00,-6014.89
2018-01-02 12:43:00,-6014.89
2018-01-02 12:44:00,-6011.99
2018-01-02 12:45:00,-6011.99
2018-01-02 12:46:00,-6016.34
2018-01-02 12:47:00,-6017.79
2018-01-02 12:48:00,-6017.79
2018-01-02 12:49:00,-6017.79
2018-01-02 12:50:00,-6023.59
2018-01-02 12:51:00,-6026.49
2018-01-02 12:52:00,-6032.29
2018-01-02 12:53:00,-6040.99
2018-01-02 12:54:00,-6032.29
2018-01-02 12:55:00,-6042.44
2018-01-02 12:56:00,-6046.79
2018-01-02 12:57:00,-6046.79
2018-01-02 12:58:00,-6046.79
2018-01-02 12:59:00,-6036.64
2018-01-03 00:00:00,-5962.69
2018-01-03 00:01:00,-5962.69
2018-01-03 00:02:00,-5962.69
2018-01-03 00:03:00,-5959.79
2018-01-03 00:04:00,-5959.79
2018-01-03 00:05:00,-5959.79
2018-01-03 00:06:00,-5959.79
2018-01-03 00:07:00,-5965.59
2018-01-03 00:08:00,-5959.79
2018-01-03 00:09:00,-5959.79
2018-01-03 00:10:00,-5959.79
2018-01-03 00:11:00,-5959.79
2018-01-03 00:12:00,-5959.79
2018-01-03 00:13:00,-5962.69
2018-01-03 00:14:00,-5959.79
2018-01-03 00:15:00,-5959.79
2018-01-03 00:16:00,-5961.24
2018-01-03 00:17:00,-5959.79
2018-01-03 00:18:00,-5965.59
2018-01-03 00:19:00,-5968.49
2018-01-03 00:20:00,-5974.29
2018-01-03 00:21:00,-5977.19
2018-01-03 00:22:00,-5977.19
2018-01-03 00:23:00,-5971.39
2018-01-03 00:24:00,-5971.39
2018-01-03 00:25:00,-5977.19
2018-01-03 00:26:00,-5980.09
2018-01-03 00:27:00,-5982.99
2018-01-03 00:28:00,-5982.99
2018-01-03 00:29:00,-5974.29
2018-01-03 00:30:00,-5971.39
2018-01-03 00:31:00,-5971.39
2018-01-03 00:32:00,-5962.69
2018-01-03 00:33:00,-5965.59
2018-01-03 00:34:00,-5965.59
2018-01-03 00:35:00,-5965.59
2018-01-03 00:36:00,-5965.59
2018-01-03 00:37:00,-5968.49
2018-01-03 00:38:00,-5968.49
2018-01-03 00:39:00,-5968.49
2018-01-03 00:40:00,-5962.69
2018-01-03 00:41:00,-5959.79
2018-01-03 00:42:00,-5959.79
2018-01-03 00:43:00,-5951.09
2018-01-03 00:44:00,-5951.09
2018-01-03 00:45:00,-5951.09
2018-01-03 00:46:00,-5962.69
2018-01-03 00:47:00,-5965.59
2018-01-03 00:48:00,-5968.49
2018-01-03 00:49:00,-5971.39
2018-01-03 00:50:00,-5971.39
2018-01-03 00:51:00,-5968.49
2018-01-03 00:52:00,-5980.09
2018-01-03 00:53:00,-5994.59
2018-01-03 00:54:00,-6003.29
2018-01-03 00:55:00,-6023.59
2018-01-03 00:56:00,-6020.69
2018-01-03 00:57:00,-6026.49
2018-01-03 00:58:00,-6038.09
2018-01-03 00:59:00,-6038.09
2018-01-03 01:00:00,-6029.39
2018-01-03 01:01:00,-6017.79
2018-01-03 01:02:00,-6020.69
2018-01-03 01:03:00,-6020.69
2018-01-03 01:04:00,-6030.84
2018-01-03 01:05:00,-6055.49
2018-01-03 01:06:00,-6049.69
2018-01-03 01:07:00,-6038.09
2018-01-03 01:08:00,-6046.79
2018-01-03 01:09:00,-6052.59
2018-01-03 01:10:00,-6062.74
2018-01-03 01:11:00,-6074.34
2018-01-03 01:12:00,-6072.89
2018-01-03 01:13:00,-6069.99
2018-01-03 01:14:00,-6064.19
2018-01-03 01:15:00,-6055.49
2018-01-03 01:16:00,-6049.69
2018-01-03 01:17:00,-6055.49
2018-01-03 01:18:00,-6061.29
2018-01-03 01:19:00,-6061.29
2018-01-03 01:20:00,-6072.89
2018-01-03 01:21:00,-6072.89
2018-01-03 01:22:00,-6067.09
2018-01-03 01:23:00,-6067.09
2018-01-03 01:24:00,-6067.09
2018-01-03 01:25:00,-6061.29
2018-01-03 01:26:00,-6058.39
2018-01-03 01:27:00,-6052.59
2018-01-03 01:28:00,-6049.69
2018-01-03 01:29:00,-6052.59
2018-01-03 01:30:00,-6046.79
2018-01-03 01:31:00,-6048.24
2018-01-03 01:32:00,-6061.29
2018-01-03 01:33:00,-6061.29
2018-01-03 01:34:00,-6064.19
2018-01-03 01:35:00,-6078.69
2018-01-03 01:36:00,-6078.69
2018-01-03 01:37:00,-6078.69
2018-01-03 01:38:00,-6084.49
2018-01-03 01:39:00,-6087.39
2018-01-03 01:40:00,-6087.39
2018-01-03 01:41:00,-6087.39
2018-01-03 01:42:00,-6084.49
2018-01-03 01:43:00,-6081.59
2018-01-03 01:44:00,-6078.69
2018-01-03 01:45:00,-6081.59
2018-01-03 01:46:00,-6081.59
2018-01-03 01:47:00,-6075.79
2018-01-03 01:48:00,-6078.69
2018-01-03 01:49:00,-6078.69
2018-01-03 01:50:00,-6081.59
2018-01-03 01:51:00,-6075.79
2018-01-03 01:52:00,-6075.79
2018-01-03 01:53:00,-6067.09
2018-01-03 01:54:00,-6087.39
2018-01-03 01:55:00,-6090.29
2018-01-03 01:56:00,-6084.49
2018-01-03 01:57:00,-6084.49
2018-01-03 01:58:00,-6078.69
2018-01-03 01:59:00,-6069.99
2018-01-03 02:00:00,-6067.09
2018-01-03 02:01:00,-6083.04
2018-01-03 02:02:00,-6088.84
2018-01-03 02:03:00,-6088.84
2018-01-03 02:04:00,-6096.09
2018-01-03 02:05:00,-6093.19
2018-01-03 02:06:00,-6107.69
2018-01-03 02:07:00,-6107.69
2018-01-03 02:08:00,-6104.79
2018-01-03 02:09:00,-6093.19
2018-01-03 02:10:00,-6093.19
2018-01-03 02:11:00,-6088.84
2018-01-03 02:12:00,-6096.09
2018-01-03 02:13:00,-6103.34
2018-01-03 02:14:00,-6107.69
2018-01-03 02:15:00,-6104.79
2018-01-03 02:16:00,-6101.89
2018-01-03 02:17:00,-6101.89
2018-01-03 02:18:00,-6096.09
2018-01-03 02:19:00,-6093.19
2018-01-03 02:20:00,-6096.09
2018-01-03 02:21:00,-6104.79
2018-01-03 02:22:00,-6104.79
2018-01-03 02:23:00,-6098.99
2018-01-03 02:24:00,-6090.29
2018-01-03 02:25:00,-6090.29
2018-01-03 02:26:00,-6081.59
2018-01-03 02:27:00,-6083.04
2018-01-03 02:28:00,-6090.29
2018-01-03 02:29:00,-6080.14
2018-01-03 02:30:00,-6075.79
2018-01-03 02:31:00,-6072.89
2018-01-03 02:32:00,-6072.89
2018-01-03 02:33:00,-6072.89
2018-01-03 02:34:00,-6072.89
2018-01-03 02:35:00,-6069.99
2018-01-03 02:36:00,-6067.09
2018-01-03 02:37:00,-6067.09
2018-01-03 02:38:00,-6067.09
2018-01-03 02:39:00,-6069.99
2018-01-03 02:40:00,-6067.09
2018-01-03 02:41:00,-6065.64
2018-01-03 02:42:00,-6058.39
2018-01-03 02:43:00,-6069.99
2018-01-03 02:44:00,-6061.29
2018-01-03 02:45:00,-6067.09
2018-01-03 02:46:00,-6067.09
2018-01-03 02:47:00,-6061.29
2018-01-03 02:48:00,-6064.19
2018-01-03 02:49:00,-6058.39
2018-01-03 02:50:00,-6061.29
2018-01-03 02:51:00,-6064.19
2018-01-03 02:52:00,-6069.99
2018-01-03 02:53:00,-6081.59
2018-01-03 02:54:00,-6077.24
2018-01-03 02:55:00,-6067.09
2018-01-03 02:56:00,-6055.49
2018-01-03 02:57:00,-6055.49
2018-01-03 02:58:00,-6058.39
2018-01-03 02:59:00,-6052.59
2018-01-03 03:00:00,-6052.59
2018-01-03 03:01:00,-6052.59
2018-01-03 03:02:00,-6052.59
2018-01-03 03:03:00,-6052.59
2018-01-03 03:04:00,-6064.19
2018-01-03 03:05:00,-6067.09
2018-01-03 03:06:00,-6081.59
2018-01-03 03:07:00,-6087.39
2018-01-03 03:08:00,-6096.09
2018-01-03 03:09:00,-6093.19
2018-01-03 03:10:00,-6087.39
2018-01-03 03:11:00,-6090.29
2018-01-03 03:12:00,-6081.59
2018-01-03 03:13:00,-6067.09
2018-01-03 03:14:00,-6072.89
2018-01-03 03:15:00,-6075.79
2018-01-03 03:16:00,-6078.69
2018-01-03 03:17:00,-6087.39
2018-01-03 03:18:00,-6090.29
2018-01-03 03:19:00,-6087.39
2018-01-03 03:20:00,-6087.39
2018-01-03 03:21:00,-6081.59
2018-01-03 03:22:00,-6072.89
2018-01-03 03:23:00,-6069.99
2018-01-03 03:24:00,-6069.99
2018-01-03 03:25:00,-6069.99
2018-01-03 03:26:00,-6072.89
2018-01-03 03:27:00,-6078.69
2018-01-03 03:28:00,-6072.89
2018-01-03 03:29:00,-6081.59
2018-01-03 03:30:00,-6090.29
2018-01-03 03:31:00,-6096.09
2018-01-03 03:32:00,-6075.79
2018-01-03 03:33:00,-6075.79
2018-01-03 03:34:00,-6075.79
2018-01-03 03:35:00,-6075.79
2018-01-03 03:36:00,-6084.49
2018-01-03 03:37:00,-6069.99
2018-01-03 03:38:00,-6072.89
2018-01-03 03:39:00,-6072.89
2018-01-03 03:40:00,-6069.99
2018-01-03 03:41:00,-6078.69
2018-01-03 03:42:00,-6071.44
2018-01-03 03:43:00,-6072.89
2018-01-03 03:44:00,-6069.99
2018-01-03 03:45:00,-6068.54
2018-01-03 03:46:00,-6052.59
2018-01-03 03:47:00,-6052.59
2018-01-03 03:48:00,-6058.39
2018-01-03 03:49:00,-6062.74
2018-01-03 03:50:00,-6058.39
2018-01-03 03:51:00,-6064.19
2018-01-03 03:52:00,-6061.29
2018-01-03 03:53:00,-6064.19
2018-01-03 03:54:00,-6064.19
2018-01-03 03:55:00,-6067.09
2018-01-03 03:56:00,-6078.69
2018-01-03 03:57:00,-6081.59
2018-01-03 03:58:00,-6075.79
2018-01-03 03:59:00,-6077.24
2018-01-03 04:00:00,-6084.49
2018-01-03 04:01:00,-6084.49
2018-01-03 04:02:00,-6093.19
2018-01-03 04:03:00,-6093.19
2018-01-03 04:04:00,-6075.79
2018-01-03 04:05:00,-6069.99
2018-01-03 04:06:00,-6072.89
2018-01-03 04:07:00,-6072.89
2018-01-03 04:08:00,-6078.69
2018-01-03 04:09:00,-6078.69
2018-01-03 04:10:00,-6081.59
2018-01-03 04:11:00,-6081.59
2018-01-03 04:12:00,-6081.59
2018-01-03 04:13:00,-6087.39
2018-01-03 04:14:00,-6085.94
2018-01-03 04:15:00,-6087.39
2018-01-03 04:16:00,-6090.29
2018-01-03 04:17:00,-6096.09
2018-01-03 04:18:00,-6110.59
2018-01-03 04:19:00,-6110.59
2018-01-03 04:20:00,-6113.49
2018-01-03 04:21:00,-6119.29
2018-01-03 04:22:00,-6119.29
2018-01-03 04:23:00,-6116.39
2018-01-03 04:24:00,-6119.29
2018-01-03 04:25:00,-6123.64
2018-01-03 04:26:00,-6119.29
2018-01-03 04:27:00,-6125.09
2018-01-03 04:28:00,-6122.19
2018-01-03 04:29:00,-6119.29
2018-01-03 04:30:00,-6122.19
2018-01-03 04:31:00,-6145.39
2018-01-03 04:32:00,-6174.39
2018-01-03 04:33:00,-6177.29
2018-01-03 04:34:00,-6191.79
2018-01-03 04:35:00,-6188.89
2018-01-03 04:36:00,-6183.09
2018-01-03 04:37:00,-6177.29
2018-01-03 04:38:00,-6206.29
2018-01-03 04:39:00,-6197.59
2018-01-03 04:40:00,-6194.69
2018-01-03 04:41:00,-6200.49
2018-01-03 04:42:00,-6206.29
2018-01-03 04:43:00,-6204.84
2018-01-03 04:44:00,-6200.49
2018-01-03 04:45:00,-6191.79
2018-01-03 04:46:00,-6197.59
2018-01-03 04:47:00,-6194.69
2018-01-03 04:48:00,-6191.79
2018-01-03 04:49:00,-6191.79
2018-01-03 04:50:00,-6185.99
2018-01-03 04:51:00,-6183.09
2018-01-03 04:52:00,-6175.84
2018-01-03 04:53:00,-6180.19
2018-01-03 04:54:00,-6183.09
2018-01-03 04:55:00,-6203.39
2018-01-03 04:56:00,-6193.24
2018-01-03 04:57:00,-6177.29
2018-01-03 04:58:00,-6165.69
2018-01-03 04:59:00,-6197.59
2018-01-03 05:00:00,-6194.69
2018-01-03 05:01:00,-6191.79
2018-01-03 05:02:00,-6200.49
2018-01-03 05:03:00,-6206.29
2018-01-03 05:04:00,-6219.34
2018-01-03 05:05:00,-6206.29
2018-01-03 05:06:00,-6209.19
2018-01-03 05:07:00,-6209.19
2018-01-03 05:08:00,-6217.89
2018-01-03 05:09:00,-6217.89
2018-01-03 05:10:00,-6225.14
2018-01-03 05:11:00,-6223.69
2018-01-03 05:12:00,-6209.19
2018-01-03 05:13:00,-6191.79
2018-01-03 05:14:00,-6206.29
2018-01-03 05:15:00,-6226.59
2018-01-03 05:16:00,-6223.69
2018-01-03 05:17:00,-6217.89
2018-01-03 05:18:00,-6226.59
2018-01-03 05:19:00,-6223.69
2018-01-03 05:20:00,-6223.69
2018-01-03 05:21:00,-6220.79
2018-01-03 05:22:00,-6229.49
2018-01-03 05:23:00,-6226.59
2018-01-03 05:24:00,-6229.49
2018-01-03 05:25:00,-6229.49
2018-01-03 05:26:00,-6216.44
2018-01-03 05:27:00,-6212.09
2018-01-03 05:28:00,-6209.19
2018-01-03 05:29:00,-6206.29
2018-01-03 05:30:00,-6206.29
2018-01-03 05:31:00,-6209.19
2018-01-03 05:32:00,-6209.19
2018-01-03 05:33:00,-6214.99
2018-01-03 05:34:00,-6212.09
2018-01-03 05:35:00,-6220.79
2018-01-03 05:36:00,-6229.49
2018-01-03 05:37:00,-6223.69
2018-01-03 05:38:00,-6220.79
2018-01-03 05:39:00,-6214.99
2018-01-03 05:40:00,-6212.09
2018-01-03 05:41:00,-6223.69
2018-01-03 05:42:00,-6229.49
2018-01-03 05:43:00,-6226.59
2018-01-03 05:44:00,-6209.19
2018-01-03 05:45:00,-6209.19
2018-01-03 05:46:00,-6209.19
2018-01-03 05:47:00,-6220.79
2018-01-03 05:48:00,-6223.69
2018-01-03 05:49:00,-6214.99
2018-01-03 05:50:00,-6209.19
2018-01-03 05:51:00,-6206.29
2018-01-03 05:52:00,-6204.84
2018-01-03 05:53:00,-6203.39
2018-01-03 05:54:00,-6200.49
2018-01-03 05:55:00,-6204.84
2018-01-03 05:56:00,-6206.29
2018-01-03 05:57:00,-6212.09
2018-01-03 05:58:00,-6209.19
2018-01-03 05:59:00,-6212.09
2018-01-03 06:00:00,-6217.89
2018-01-03 06:01:00,-6226.59
2018-01-03 06:02:00,-6216.44
2018-01-03 06:03:00,-6210.64
2018-01-03 06:04:00,-6217.89
2018-01-03 06:05:00,-6204.84
2018-01-03 06:06:00,-6200.49
2018-01-03 06:07:00,-6188.89
2018-01-03 06:08:00,-6191.79
2018-01-03 06:09:00,-6188.89
2018-01-03 06:10:00,-6185.99
2018-01-03 06:11:00,-6185.99
2018-01-03 06:12:00,-6180.19
2018-01-03 06:13:00,-6188.89
2018-01-03 06:14:00,-6188.89
2018-01-03 06:15:00,-6191.79
2018-01-03 06:16:00,-6191.79
2018-01-03 06:17:00,-6191.79
2018-01-03 06:18:00,-6191.79
2018-01-03 06:19:00,-6180.19
2018-01-03 06:20:00,-6177.29
2018-01-03 06:21:00,-6183.09
2018-01-03 06:22:00,-6188.89
2018-01-03 06:23:00,-6183.09
2018-01-03 06:24:00,-6188.89
2018-01-03 06:25:00,-6188.89
2018-01-03 06:26:00,-6188.89
2018-01-03 06:27:00,-6191.79
2018-01-03 06:28:00,-6177.29
2018-01-03 06:29:00,-6177.29
2018-01-03 06:30:00,-6174.39
2018-01-03 06:31:00,-6177.29
2018-01-03 06:32:00,-6180.19
2018-01-03 06:33:00,-6180.19
2018-01-03 06:34:00,-6174.39
2018-01-03 06:35:00,-6171.49
2018-01-03 06:36:00,-6168.59
2018-01-03 06:37:00,-6183.09
2018-01-03 06:38:00,-6185.99
2018-01-03 06:39:00,-6177.29
2018-01-03 06:40:00,-6170.04
2018-01-03 06:41:00,-6168.59
2018-01-03 06:42:00,-6168.59
2018-01-03 06:43:00,-6174.39
2018-01-03 06:44:00,-6171.49
2018-01-03 06:45:00,-6171.49
2018-01-03 06:46:00,-6171.49
2018-01-03 06:47:00,-6174.39
2018-01-03 06:48:00,-6165.69
2018-01-03 06:49:00,-6165.69
2018-01-03 06:50:00,-6165.69
2018-01-03 06:51:00,-6168.59
2018-01-03 06:52:00,-6171.49
2018-01-03 06:53:00,-6174.39
2018-01-03 06:54:00,-6183.09
2018-01-03 06:55:00,-6183.09
2018-01-03 06:56:00,-6183.09
2018-01-03 06:57:00,-6181.64
2018-01-03 06:58:00,-6183.09
2018-01-03 06:59:00,-6164.24
2018-01-03 07:00:00,-6171.49
2018-01-03 07:01:00,-6162.79
2018-01-03 07:02:00,-6168.59
2018-01-03 07:03:00,-6177.29
2018-01-03 07:04:00,-6177.29
2018-01-03 07:05:00,-6183.09
2018-01-03 07:06:00,-6177.29
2018-01-03 07:07:00,-6181.64
2018-01-03 07:08:00,-6170.04
2018-01-03 07:09:00,-6168.59
2018-01-03 07:10:00,-6168.59
2018-01-03 07:11:00,-6165.69
2018-01-03 07:12:00,-6167.14
2018-01-03 07:13:00,-6165.69
2018-01-03 07:14:00,-6171.49
2018-01-03 07:15:00,-6168.59
2018-01-03 07:16:00,-6165.69
2018-01-03 07:17:00,-6165.69
2018-01-03 07:18:00,-6162.79
2018-01-03 07:19:00,-6154.09
2018-01-03 07:20:00,-6151.19
2018-01-03 07:21:00,-6156.99
2018-01-03 07:22:00,-6154.09
2018-01-03 07:23:00,-6156.99
2018-01-03 07:24:00,-6154.09
2018-01-03 07:25:00,-6154.09
2018-01-03 07:26:00,-6148.29
2018-01-03 07:27:00,-6151.19
2018-01-03 07:28:00,-6154.09
2018-01-03 07:29:00,-6156.99
2018-01-03 07:30:00,-6151.19
2018-01-03 07:31:00,-6143.94
2018-01-03 07:32:00,-6139.59
2018-01-03 07:33:00,-6136.69
2018-01-03 07:34:00,-6142.49
2018-01-03 07:35:00,-6151.19
2018-01-03 07:36:00,-6148.29
2018-01-03 07:37:00,-6145.39
2018-01-03 07:38:00,-6142.49
2018-01-03 07:39:00,-6133.79
2018-01-03 07:40:00,-6130.89
2018-01-03 07:41:00,-6135.24
2018-01-03 07:42:00,-6136.69
2018-01-03 07:43:00,-6133.79
2018-01-03 07:44:00,-6132.34
2018-01-03 07:45:00,-6130.89
2018-01-03 07:46:00,-6136.69
2018-01-03 07:47:00,-6136.69
2018-01-03 07:48:00,-6119.29
2018-01-03 07:49:00,-6127.99
2018-01-03 07:50:00,-6125.09
2018-01-03 07:51:00,-6130.89
2018-01-03 07:52:00,-6132.34
2018-01-03 07:53:00,-6130.89
2018-01-03 07:54:00,-6119.29
2018-01-03 07:55:00,-6119.29
2018-01-03 07:56:00,-6116.39
2018-01-03 07:57:00,-6120.74
2018-01-03 07:58:00,-6116.39
2018-01-03 07:59:00,-6107.69
2018-01-03 08:00:00,-6119.29
2018-01-03 08:01:00,-6123.64
2018-01-03 08:02:00,-6127.99
2018-01-03 08:03:00,-6136.69
2018-01-03 08:04:00,-6139.59
2018-01-03 08:05:00,-6142.49
2018-01-03 08:06:00,-6148.29
2018-01-03 08:07:00,-6156.99
2018-01-03 08:08:00,-6139.59
2018-01-03 08:09:00,-6141.04
2018-01-03 08:10:00,-6136.69
2018-01-03 08:11:00,-6136.69
2018-01-03 08:12:00,-6139.59
2018-01-03 08:13:00,-6133.79
2018-01-03 08:14:00,-6125.09
2018-01-03 08:15:00,-6127.99
2018-01-03 08:16:00,-6127.99
2018-01-03 08:17:00,-6127.99
2018-01-03 08:18:00,-6139.59
2018-01-03 08:19:00,-6139.59
2018-01-03 08:20:00,-6130.89
2018-01-03 08:21:00,-6133.79
2018-01-03 08:22:00,-6129.44
2018-01-03 08:23:00,-6129.44
2018-01-03 08:24:00,-6126.54
2018-01-03 08:25:00,-6125.09
2018-01-03 08:26:00,-6139.59
2018-01-03 08:27:00,-6142.49
2018-01-03 08:28:00,-6139.59
2018-01-03 08:29:00,-6151.19
2018-01-03 08:30:00,-6151.19
2018-01-03 08:31:00,-6154.09
2018-01-03 08:32:00,-6156.99
2018-01-03 08:33:00,-6156.99
2018-01-03 08:34:00,-6154.09
2018-01-03 08:35:00,-6148.29
2018-01-03 08:36:00,-6148.29
2018-01-03 08:37:00,-6155.54
2018-01-03 08:38:00,-6159.89
2018-01-03 08:39:00,-6165.69
2018-01-03 08:40:00,-6184.54
2018-01-03 08:41:00,-6177.29
2018-01-03 08:42:00,-6174.39
2018-01-03 08:43:00,-6177.29
2018-01-03 08:44:00,-6178.74
2018-01-03 08:45:00,-6180.19
2018-01-03 08:46:00,-6184.54
2018-01-03 08:47:00,-6187.44
2018-01-03 08:48:00,-6188.89
2018-01-03 08:49:00,-6177.29
2018-01-03 08:50:00,-6183.09
2018-01-03 08:51:00,-6180.19
2018-01-03 08:52:00,-6183.09
2018-01-03 08:53:00,-6193.24
2018-01-03 08:54:00,-6188.89
2018-01-03 08:55:00,-6185.99
2018-01-03 08:56:00,-6188.89
2018-01-03 08:57:00,-6203.39
2018-01-03 08:58:00,-6200.49
2018-01-03 08:59:00,-6196.14
2018-01-03 09:00:00,-6229.49
2018-01-03 09:01:00,-6235.29
2018-01-03 09:02:00,-6219.34
2018-01-03 09:03:00,-6222.24
2018-01-03 09:04:00,-6249.79
2018-01-03 09:05:00,-6243.99
2018-01-03 09:06:00,-6241.09
2018-01-03 09:07:00,-6254.14
2018-01-03 09:08:00,-6241.09
2018-01-03 09:09:00,-6252.69
2018-01-03 09:10:00,-6248.34
2018-01-03 09:11:00,-6261.39
2018-01-03 09:12:00,-6252.69
2018-01-03 09:13:00,-6243.99
2018-01-03 09:14:00,-6246.89
2018-01-03 09:15:00,-6252.69
2018-01-03 09:16:00,-6258.49
2018-01-03 09:17:00,-6249.79
2018-01-03 09:18:00,-6249.79
2018-01-03 09:19:00,-6246.89
2018-01-03 09:20:00,-6249.79
2018-01-03 09:21:00,-6254.14
2018-01-03 09:22:00,-6243.99
2018-01-03 09:23:00,-6261.39
2018-01-03 09:24:00,-6267.19
2018-01-03 09:25:00,-6261.39
2018-01-03 09:26:00,-6267.19
2018-01-03 09:27:00,-6278.79
2018-01-03 09:28:00,-6270.09
2018-01-03 09:29:00,-6270.09
2018-01-03 09:30:00,-6270.09
2018-01-03 09:31:00,-6255.59
2018-01-03 09:32:00,-6258.49
2018-01-03 09:33:00,-6249.79
2018-01-03 09:34:00,-6243.99
2018-01-03 09:35:00,-6228.04
2018-01-03 09:36:00,-6226.59
2018-01-03 09:37:00,-6229.49
2018-01-03 09:38:00,-6232.39
2018-01-03 09:39:00,-6232.39
2018-01-03 09:40:00,-6229.49
2018-01-03 09:41:00,-6229.49
2018-01-03 09:42:00,-6238.19
2018-01-03 09:43:00,-6232.39
2018-01-03 09:44:00,-6223.69
2018-01-03 09:45:00,-6200.49
2018-01-03 09:46:00,-6194.69
2018-01-03 09:47:00,-6188.89
2018-01-03 09:48:00,-6190.34
2018-01-03 09:49:00,-6185.99
2018-01-03 09:50:00,-6183.09
2018-01-03 09:51:00,-6180.19
2018-01-03 09:52:00,-6188.89
2018-01-03 09:53:00,-6180.19
2018-01-03 09:54:00,-6180.19
2018-01-03 09:55:00,-6181.64
2018-01-03 09:56:00,-6183.09
2018-01-03 09:57:00,-6174.39
2018-01-03 09:58:00,-6167.14
2018-01-03 09:59:00,-6162.79
2018-01-03 10:00:00,-6168.59
2018-01-03 10:01:00,-6164.24
2018-01-03 10:02:00,-6154.09
2018-01-03 10:03:00,-6167.14
2018-01-03 10:04:00,-6171.49
2018-01-03 10:05:00,-6171.49
2018-01-03 10:06:00,-6177.29
2018-01-03 10:07:00,-6174.39
2018-01-03 10:08:00,-6170.04
2018-01-03 10:09:00,-6177.29
2018-01-03 10:10:00,-6174.39
2018-01-03 10:11:00,-6168.59
2018-01-03 10:12:00,-6162.79
2018-01-03 10:13:00,-6162.79
2018-01-03 10:14:00,-6156.99
2018-01-03 10:15:00,-6161.34
2018-01-03 10:16:00,-6162.79
2018-01-03 10:17:00,-6156.99
2018-01-03 10:18:00,-6162.79
2018-01-03 10:19:00,-6168.59
2018-01-03 10:20:00,-6170.04
2018-01-03 10:21:00,-6168.59
2018-01-03 10:22:00,-6171.49
2018-01-03 10:23:00,-6177.29
2018-01-03 10:24:00,-6174.39
2018-01-03 10:25:00,-6174.39
2018-01-03 10:26:00,-6177.29
2018-01-03 10:27:00,-6177.29
2018-01-03 10:28:00,-6180.19
2018-01-03 10:29:00,-6174.39
2018-01-03 10:30:00,-6159.89
2018-01-03 10:31:00,-6168.59
2018-01-03 10:32:00,-6159.89
2018-01-03 10:33:00,-6148.29
2018-01-03 10:34:00,-6143.94
2018-01-03 10:35:00,-6142.49
2018-01-03 10:36:00,-6142.49
2018-01-03 10:37:00,-6142.49
2018-01-03 10:38:00,-6139.59
2018-01-03 10:39:00,-6136.69
2018-01-03 10:40:00,-6135.24
2018-01-03 10:41:00,-6127.99
2018-01-03 10:42:00,-6133.79
2018-01-03 10:43:00,-6136.69
2018-01-03 10:44:00,-6142.49
2018-01-03 10:45:00,-6145.39
2018-01-03 10:46:00,-6145.39
2018-01-03 10:47:00,-6151.19
2018-01-03 10:48:00,-6151.19
2018-01-03 10:49:00,-6145.39
2018-01-03 10:50:00,-6136.69
2018-01-03 10:51:00,-6136.69
2018-01-03 10:52:00,-6122.19
2018-01-03 10:53:00,-6113.49
2018-01-03 10:54:00,-6127.99
2018-01-03 10:55:00,-6122.19
2018-01-03 10:56:00,-6110.59
2018-01-03 10:57:00,-6122.19
2018-01-03 10:58:00,-6119.29
2018-01-03 10:59:00,-6125.09
2018-01-03 11:00:00,-6122.19
2018-01-03 11:01:00,-6119.29
2018-01-03 11:02:00,-6122.19
2018-01-03 11:03:00,-6119.29
2018-01-03 11:04:00,-6119.29
2018-01-03 11:05:00,-6125.09
2018-01-03 11:06:00,-6125.09
2018-01-03 11:07:00,-6130.89
2018-01-03 11:08:00,-6130.89
2018-01-03 11:09:00,-6127.99
2018-01-03 11:10:00,-6127.99
2018-01-03 11:11:00,-6130.89
2018-01-03 11:12:00,-6122.19
2018-01-03 11:13:00,-6119.29
2018-01-03 11:14:00,-6119.29
2018-01-03 11:15:00,-6119.29
2018-01-03 11:16:00,-6125.09
2018-01-03 11:17:00,-6122.19
2018-01-03 11:18:00,-6119.29
2018-01-03 11:19:00,-6125.09
2018-01-03 11:20:00,-6133.79
2018-01-03 11:21:00,-6133.79
2018-01-03 11:22:00,-6133.79
2018-01-03 11:23:00,-6127.99
2018-01-03 11:24:00,-6114.94
2018-01-03 11:25:00,-6119.29
2018-01-03 11:26:00,-6120.74
2018-01-03 11:27:00,-6122.19
2018-01-03 11:28:00,-6127.99
2018-01-03 11:29:00,-6133.79
2018-01-03 11:30:00,-6135.24
2018-01-03 11:31:00,-6141.04
